排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1314,中石化,"206,248,769","43,403",13.05,13.50,12.75,13.05,,0.00,13.05,13.10
2,2618,長榮航,"203,253,868","56,578",32.40,33.90,32.35,33.75,+,1.75,33.75,33.80
3,2834,臺企銀,"154,564,822","27,150",13.20,13.90,13.15,13.85,+,0.65,13.85,13.90
4,00632R,元大台灣50反1,"135,569,268","4,583",5.33,5.35,5.30,5.31,-,0.04,5.31,5.32
5,2603,長榮,"96,179,860","42,144",131.00,136.50,130.50,135.50,+,7.00,135.50,136.00
6,2303,聯電,"92,177,478","49,672",50.10,50.40,50.00,50.00,,0.00,50.00,50.10
7,6443,元晶,"84,796,707","39,605",41.70,44.60,41.65,43.80,+,2.90,43.75,43.80
8,2610,華航,"80,456,269","23,630",26.80,27.45,26.75,27.10,+,0.55,27.10,27.15
9,1708,東鹼,"76,475,774","29,638",58.70,61.70,58.00,61.70,+,5.60,61.70,0.00
10,2888,新光金,"75,736,056","10,770",11.10,11.20,11.00,11.15,+,0.15,11.10,11.15
11,2883,開發金,"68,703,684","18,979",19.45,19.80,19.25,19.80,+,0.50,19.75,19.80
12,4133,亞諾法,"64,602,166","36,584",60.50,63.90,59.40,63.90,+,5.80,63.90,0.00
13,00881,國泰台灣5G+,"64,490,088","32,290",16.12,16.13,16.01,16.04,-,0.07,16.04,16.05
14,00891,中信關鍵半導體,"57,286,476","24,965",14.15,14.15,14.02,14.11,-,0.07,14.11,14.12
15,00637L,元大滬深300正2,"54,660,639","6,514",16.87,17.21,16.73,17.13,+,0.33,17.13,17.14
16,2891,中信金,"51,058,572","17,125",30.45,30.60,30.10,30.50,+,0.15,30.45,30.50
17,2609,陽明,"49,997,871","25,200",120.50,124.50,120.50,124.00,+,5.00,123.50,124.00
18,2884,玉山金,"41,423,543","15,418",33.95,34.90,33.70,34.85,+,1.10,34.85,34.90
19,00715L,期街口布蘭特正2,"41,310,897","8,281",17.95,17.95,17.45,17.79,-,0.55,17.79,17.80
20,3481,群創,"40,631,681","10,842",16.15,16.25,16.00,16.10,+,0.10,16.10,16.15
