排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"483,348,106","18,471",6.26,6.34,6.13,6.16,-,0.16,6.16,6.17
2,2498,宏達電,"194,939,326","84,477",59.30,62.50,57.50,61.70,+,4.80,61.70,61.80
3,2303,聯電,"170,189,410","61,130",37.85,40.50,37.25,39.85,+,2.70,39.85,39.90
4,2618,長榮航,"130,600,296","35,019",31.95,32.40,30.85,32.40,+,0.80,32.35,32.40
5,2603,長榮,"125,705,521","72,194",86.80,89.30,85.20,88.40,+,2.60,88.40,88.50
6,3481,群創,"101,757,865","14,436",12.05,12.10,11.60,11.90,+,0.10,11.90,11.95
7,00673R,期元大S&P原油反1,"83,166,841","7,582",8.19,8.34,8.10,8.13,+,0.09,8.13,8.14
8,2883,開發金,"64,971,657","15,718",12.95,13.05,12.65,12.90,,0.00,12.90,12.95
9,2609,陽明,"64,866,888","38,855",80.90,83.50,79.80,83.20,+,2.90,83.20,83.30
10,00637L,元大滬深300正2,"57,812,159","7,503",19.52,19.74,19.23,19.64,+,0.17,19.64,19.65
11,2610,華航,"54,628,840","16,323",22.60,22.90,22.00,22.80,+,0.45,22.75,22.80
12,2409,友達,"52,214,963","10,134",15.10,15.40,14.65,15.20,+,0.25,15.15,15.20
13,2330,台積電,"50,984,110","56,227",442.00,459.00,438.50,457.50,+,22.00,457.00,457.50
14,3035,智原,"47,973,446","33,377",163.50,176.50,157.00,174.00,+,13.50,173.50,174.00
15,2482,連宇,"47,919,189","20,660",29.00,30.35,27.85,30.35,+,2.75,30.35,0.00
16,2388,威盛,"47,092,902","25,934",55.60,60.20,54.00,57.60,+,2.60,57.60,58.00
17,2344,華邦電,"43,603,058","13,717",18.85,19.80,18.75,19.75,+,1.05,19.75,19.80
18,3037,欣興,"41,524,857","25,111",152.50,160.00,147.50,156.50,+,9.00,156.50,157.00
19,2317,鴻海,"41,084,778","15,382",101.00,103.50,100.50,103.50,+,3.00,103.00,103.50
20,00878,國泰永續高股息,"40,993,747","15,972",16.11,16.28,15.95,16.21,+,0.15,16.20,16.21
