排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"212,753,216","85,294",67.40,69.00,67.20,68.20,+,0.70,68.20,68.30
2,2603,長榮,"204,332,951","86,549",126.00,134.50,125.50,133.50,+,7.00,133.00,133.50
3,2002,中鋼,"193,942,603","58,958",38.50,39.30,38.45,39.10,+,0.75,39.05,39.10
4,3481,群創,"138,223,917","27,664",16.95,17.30,16.95,17.10,+,0.30,17.10,17.15
5,00632R,元大台灣50反1,"128,791,471","7,779",5.50,5.50,5.43,5.43,-,0.08,5.43,5.44
6,2409,友達,"121,263,002","26,363",17.90,18.25,17.85,17.90,+,0.20,17.90,17.95
7,2609,陽明,"118,693,486","52,376",120.50,126.50,119.50,125.50,+,4.00,125.50,126.00
8,2888,新光金,"85,071,646","10,554",9.35,9.51,9.34,9.43,+,0.15,9.43,9.44
9,2615,萬海,"76,506,768","41,588",209.50,216.00,205.00,211.50,+,4.00,211.00,211.50
10,00637L,元大滬深300正2,"61,253,071","10,346",20.92,21.94,20.92,21.66,+,0.88,21.65,21.66
11,1727,中華化,"54,844,138","25,926",26.95,28.30,26.00,26.30,+,0.05,26.30,26.35
12,2014,中鴻,"49,979,546","22,246",45.50,47.35,45.15,46.35,+,1.40,46.30,46.35
13,3035,智原,"49,636,353","29,801",101.50,110.50,99.70,110.50,+,10.00,110.50,0.00
14,2363,矽統,"39,534,815","17,170",27.50,28.30,27.40,27.95,+,0.20,27.90,27.95
15,4919,新唐,"39,504,827","23,788",133.00,135.00,128.00,133.00,,0.00,133.00,133.50
16,2069,運錩,"34,981,976","17,743",40.95,42.75,40.75,41.00,+,0.50,41.00,41.05
17,2344,華邦電,"34,629,330","11,668",29.55,30.20,29.20,30.10,+,0.70,30.10,30.15
18,6116,彩晶,"33,258,963","7,231",15.50,15.85,15.50,15.70,+,0.30,15.65,15.70
19,5608,四維航,"33,075,620","16,639",60.30,61.20,59.20,59.80,-,0.10,59.80,59.90
20,2027,大成鋼,"31,868,405","14,493",48.25,49.75,48.15,48.75,+,0.85,48.75,48.80
