排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"346,715,011","58,615",9.34,10.05,9.34,9.87,+,0.72,9.86,9.87
2,00637L,元大滬深300正2,"139,428,940","16,279",16.30,16.53,15.81,16.40,+,0.33,16.40,16.41
3,1605,華新,"138,758,907","57,156",46.70,46.70,43.35,43.55,-,3.15,43.50,43.55
4,2618,長榮航,"111,691,553","39,309",35.40,35.50,34.60,34.90,-,0.60,34.85,34.90
5,2303,聯電,"90,457,699","28,451",51.20,52.00,50.70,52.00,+,1.30,51.90,52.00
6,00632R,元大台灣50反1,"88,319,070","4,000",5.46,5.52,5.45,5.48,,0.00,5.47,5.48
7,3481,群創,"79,751,784","12,527",14.00,14.20,13.80,14.20,,0.00,14.15,14.20
8,2603,長榮,"72,086,994","29,714",146.00,148.00,143.50,143.50,-,1.00,143.50,144.00
9,00673R,期元大S&P原油反1,"66,230,814","6,191",7.15,7.23,7.11,7.17,-,0.27,7.16,7.17
10,2887,台新金,"58,343,337","11,647",17.70,18.30,17.60,18.00,+,0.50,18.00,18.05
11,2610,華航,"50,102,120","16,827",27.25,27.40,26.80,27.05,-,0.35,27.05,27.10
12,5258,虹堡,"43,615,385","22,986",63.00,63.00,56.80,57.50,-,1.30,57.50,57.60
13,2609,陽明,"41,553,734","18,790",127.50,129.00,126.00,126.50,,0.00,126.00,126.50
14,6443,元晶,"36,655,445","19,777",37.75,38.50,37.50,37.65,+,0.85,37.65,37.70
15,2317,鴻海,"36,024,843","18,252",115.00,116.00,114.00,115.50,+,1.50,115.50,116.00
16,00893,國泰智能電動車,"33,949,574","6,964",13.46,13.76,13.46,13.69,+,0.34,13.69,13.70
17,2409,友達,"33,291,643","7,914",17.70,17.95,17.55,17.75,+,0.05,17.75,17.80
18,5706,鳳凰,"32,710,470","21,207",74.20,79.40,73.40,73.70,-,1.30,73.70,73.80
19,00878,國泰永續高股息,"32,215,968","18,834",17.82,17.85,17.70,17.80,-,0.02,17.80,17.81
20,2883,開發金,"30,078,784","10,116",15.70,16.15,15.70,16.05,+,0.25,16.00,16.05
