排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"924,759,140","203,355",22.60,24.45,22.40,24.35,+,2.05,24.30,24.35
2,2409,友達,"738,684,620","150,115",24.25,25.85,23.75,25.85,+,2.35,25.85,0.00
3,2603,長榮,"670,726,907","248,315",99.50,105.50,96.60,98.60,+,2.20,98.50,98.60
4,2609,陽明,"491,276,154","209,000",110.50,115.00,102.00,102.50,-,5.50,102.50,103.00
5,2002,中鋼,"424,576,169","141,839",37.70,39.10,36.45,36.95,+,0.40,36.90,36.95
6,6116,彩晶,"380,278,211","70,603",21.80,23.40,21.65,23.40,+,2.10,23.40,0.00
7,2014,中鴻,"274,728,929","90,878",51.80,53.50,50.10,52.40,+,3.70,52.40,52.50
8,2023,燁輝,"206,506,502","55,848",23.75,24.95,23.00,23.45,+,0.75,23.45,23.50
9,2303,聯電,"199,782,391","66,441",52.90,53.50,51.90,53.00,+,0.60,52.90,53.00
10,2027,大成鋼,"189,435,596","72,050",47.50,49.25,45.60,46.00,+,1.05,46.00,46.05
11,00632R,元大台灣50反1,"188,792,444","11,710",5.80,5.83,5.76,5.78,-,0.05,5.78,5.79
12,2610,華航,"184,435,544","47,987",18.35,18.35,17.50,17.55,-,0.55,17.55,17.60
13,2344,華邦電,"145,203,450","53,586",34.25,34.85,33.40,34.15,+,0.30,34.10,34.15
14,00677U,期富邦VIX,"136,870,378","2,811",1.47,1.48,1.47,1.47,+,0.01,1.47,1.48
15,1802,台玻,"127,211,508","48,759",34.00,35.25,32.75,32.90,+,0.45,32.90,32.95
16,2888,新光金,"113,239,059","14,182",10.05,10.15,9.96,10.05,+,0.12,10.00,10.05
17,1605,華新,"104,422,574","38,013",26.00,27.60,25.85,26.45,+,1.20,26.45,26.50
18,2009,第一銅,"104,207,071","44,460",67.80,71.70,67.00,69.00,+,3.80,69.00,69.10
19,1314,中石化,"92,316,342","16,568",13.05,13.40,13.00,13.05,+,0.15,13.05,13.10
20,2883,開發金,"83,939,582","10,988",12.25,12.50,12.25,12.45,+,0.15,12.40,12.45
