排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2601,益航,"359,340,892","112,340",23.00,25.20,22.20,25.20,+,2.25,25.20,0.00
2,2002,中鋼,"297,852,055","96,996",36.10,37.75,36.00,37.45,+,1.70,37.40,37.45
3,2014,中鴻,"278,537,404","108,595",51.30,55.70,51.10,55.70,+,5.00,55.70,0.00
4,2027,大成鋼,"260,029,516","95,382",49.45,52.70,49.15,52.70,+,4.75,52.70,0.00
5,3481,群創,"238,792,181","52,691",21.25,21.60,20.80,21.35,+,0.35,21.35,21.40
6,2606,裕民,"172,274,339","80,753",80.00,86.00,79.50,85.00,+,6.00,84.90,85.00
7,2637,慧洋-KY,"166,348,635","73,122",104.00,111.50,103.00,107.00,+,5.00,107.00,107.50
8,2409,友達,"153,703,152","40,006",23.40,23.65,22.75,23.50,+,0.45,23.50,23.55
9,2618,長榮航,"145,050,234","39,412",21.00,21.30,20.80,20.85,-,0.70,20.85,20.90
10,1605,華新,"137,224,933","46,297",26.40,28.45,26.25,28.45,+,2.55,28.45,0.00
11,2023,燁輝,"130,451,729","28,989",25.65,27.50,25.50,27.50,+,2.50,27.50,0.00
12,6116,彩晶,"128,609,394","33,853",22.80,23.10,22.20,23.00,+,0.55,22.95,23.00
13,2610,華航,"123,578,689","36,314",19.75,19.90,19.35,19.50,-,0.55,19.50,19.55
14,2457,飛宏,"105,806,072","48,102",41.00,41.75,38.90,39.75,-,0.05,39.70,39.75
15,2615,萬海,"104,821,433","53,605",287.00,300.00,286.00,300.00,+,27.00,300.00,0.00
16,2883,開發金,"97,938,550","17,988",13.05,13.25,13.05,13.20,+,0.25,13.20,13.25
17,2603,長榮,"93,215,970","52,644",168.00,176.00,168.00,176.00,+,16.00,176.00,0.00
18,2609,陽明,"92,488,436","59,029",156.50,166.00,156.50,166.00,+,15.00,166.00,0.00
19,2344,華邦電,"89,526,348","30,610",35.15,35.45,34.50,34.90,+,0.30,34.90,34.95
20,00632R,元大台灣50反1,"84,989,414","4,719",5.59,5.61,5.56,5.57,-,0.04,5.56,5.57
