排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"639,391,967","313,324",180.00,183.50,153.00,155.00,-,14.50,154.50,155.00
2,2609,陽明,"482,445,663","258,959",176.50,180.00,153.50,153.50,-,17.00,0.00,153.50
3,3481,群創,"356,191,406","96,640",19.15,19.15,17.85,17.95,-,0.85,17.95,18.00
4,2409,友達,"275,361,788","70,537",20.40,20.45,19.05,19.15,-,0.95,19.15,19.20
5,2303,聯電,"201,374,400","78,205",53.00,53.10,50.20,50.80,-,1.60,50.80,50.90
6,2615,萬海,"178,796,466","110,038",270.50,277.00,234.50,238.50,-,22.00,238.00,238.50
7,2030,彰源,"142,494,802","68,115",50.20,52.80,44.15,44.85,-,4.15,44.80,44.85
8,2002,中鋼,"142,252,952","53,140",36.35,36.60,34.90,35.10,-,0.95,35.05,35.10
9,2023,燁輝,"132,734,951","61,078",39.95,41.60,36.60,36.80,-,1.75,36.80,36.85
10,00632R,元大台灣50反1,"124,763,104","7,547",5.52,5.61,5.52,5.59,+,0.03,5.58,5.59
11,6116,彩晶,"115,189,299","36,034",20.20,20.25,18.80,18.90,-,1.05,18.90,18.95
12,2027,大成鋼,"108,004,256","50,412",60.10,60.90,56.50,56.50,-,1.90,56.50,56.60
13,3231,緯創,"107,817,910","39,393",28.90,28.90,28.00,28.05,X,0.00,28.00,28.05
14,2401,凌陽,"98,576,079","26,374",43.00,43.90,42.50,43.90,+,3.95,43.90,0.00
15,2007,燁興,"93,647,095","37,432",30.00,32.05,29.30,29.35,+,0.20,29.35,29.40
16,2883,開發金,"88,858,729","20,734",14.30,14.35,14.00,14.10,-,0.05,14.05,14.10
17,2888,新光金,"85,791,210","13,638",9.90,9.90,9.68,9.69,-,0.11,9.69,9.70
18,2344,華邦電,"81,726,043","34,752",33.55,33.65,31.95,32.10,-,0.95,32.10,32.15
19,1802,台玻,"77,179,592","33,860",44.80,45.85,43.05,44.00,+,0.65,43.95,44.00
20,3006,晶豪科,"74,497,052","43,087",179.00,186.00,176.50,179.00,+,6.00,179.00,179.50
