排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"670,995,009","358,252",216.00,227.00,194.00,216.50,+,6.50,216.50,217.00
2,3481,群創,"519,532,171","115,972",20.80,22.10,20.75,20.85,+,0.35,20.85,20.90
3,6116,彩晶,"493,111,827","101,173",22.55,24.05,22.45,22.95,+,1.05,22.90,22.95
4,2409,友達,"370,800,852","82,655",22.00,23.60,22.00,22.25,+,0.50,22.25,22.30
5,2615,萬海,"220,981,080","131,952",281.50,304.00,258.00,304.00,+,27.50,304.00,0.00
6,1802,台玻,"182,663,882","69,441",41.50,44.30,40.50,43.10,+,2.80,43.10,43.15
7,2883,開發金,"161,756,243","26,080",13.65,14.05,13.60,13.95,+,0.45,13.90,13.95
8,9105,泰金寶-DR,"157,704,908","29,411",6.33,6.33,5.20,5.23,-,0.53,5.22,5.23
9,2002,中鋼,"151,502,693","53,476",38.20,38.80,37.50,38.75,+,0.70,38.70,38.75
10,2614,東森,"125,846,381","60,485",55.50,57.50,53.70,54.60,+,0.90,54.60,54.70
11,5608,四維航,"122,144,638","65,359",73.80,76.30,67.00,68.30,-,2.80,68.30,68.40
12,2014,中鴻,"112,369,832","53,226",57.40,59.80,55.10,58.50,+,2.00,58.40,58.50
13,2027,大成鋼,"110,992,609","50,998",58.20,59.40,55.50,58.00,+,0.90,57.90,58.00
14,3037,欣興,"110,187,006","63,042",139.00,149.50,138.00,141.00,+,4.00,141.00,141.50
15,2303,聯電,"96,052,368","38,079",53.90,54.10,53.00,53.10,-,0.50,53.00,53.10
16,2603,長榮,"93,853,041","49,865",202.00,213.00,182.00,207.50,+,5.50,207.00,207.50
17,2610,華航,"88,993,026","23,918",19.15,19.40,18.75,19.15,+,0.05,19.10,19.15
18,2885,元大金,"85,526,851","15,588",27.25,27.30,27.10,27.15,+,0.15,27.10,27.15
19,1909,榮成,"82,904,655","32,972",33.50,33.60,30.80,31.20,-,1.80,31.15,31.20
20,2637,慧洋-KY,"78,070,098","44,153",101.00,103.00,94.60,101.00,+,4.60,101.00,101.50
