排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"758,462,486","374,394",177.00,181.00,159.00,163.00,-,13.00,162.50,163.00
2,2344,華邦電,"295,331,065","105,832",38.30,38.50,35.10,35.10,-,2.95,35.10,35.15
3,3481,群創,"289,511,909","82,169",20.60,20.60,19.40,19.60,-,0.75,19.55,19.60
4,2409,友達,"223,796,681","65,262",22.30,22.30,20.55,20.85,-,1.10,20.85,20.90
5,2615,萬海,"204,047,004","126,291",261.50,270.00,235.50,253.50,-,5.00,253.50,254.00
6,6116,彩晶,"155,569,077","45,380",22.55,22.75,20.70,20.85,-,1.45,20.85,20.90
7,1802,台玻,"143,602,535","61,174",42.00,44.90,41.60,43.40,+,2.50,43.40,43.45
8,2603,長榮,"136,852,475","77,946",156.00,157.00,148.50,148.50,-,16.50,0.00,148.50
9,2313,華通,"126,268,910","55,847",47.55,47.90,45.20,45.75,-,0.20,45.75,45.80
10,2002,中鋼,"120,746,327","44,408",36.40,36.85,35.50,35.90,-,0.60,35.90,35.95
11,2303,聯電,"119,847,041","41,162",54.80,55.00,53.60,54.00,+,0.10,54.00,54.10
12,2601,益航,"101,435,726","35,193",19.50,19.95,17.95,18.45,-,1.35,18.45,18.50
13,2618,長榮航,"101,145,052","32,163",18.70,18.95,17.80,18.50,-,0.20,18.50,18.55
14,8110,華東,"92,031,052","35,393",26.80,27.15,23.40,23.40,-,2.60,23.40,23.45
15,2610,華航,"88,339,786","28,107",17.70,18.00,17.05,17.55,-,0.25,17.50,17.55
16,2027,大成鋼,"82,667,497","39,447",55.70,56.90,53.50,54.40,-,1.90,54.40,54.50
17,2014,中鴻,"80,709,120","34,751",52.20,53.00,49.30,50.70,-,1.90,50.70,50.80
18,4919,新唐,"80,450,631","48,389",128.00,131.00,118.00,124.50,+,1.50,124.00,124.50
19,2883,開發金,"68,670,012","11,744",13.90,14.00,13.75,13.95,+,0.15,13.95,14.00
20,00632R,元大台灣50反1,"66,033,227","3,103",5.46,5.50,5.44,5.45,-,0.02,5.45,5.46
