排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2371,大同,"423,860,478","122,096",33.25,34.60,31.35,31.65,-,1.75,31.65,31.70
2,00632R,元大台灣50反1,"245,023,836","11,931",5.59,5.64,5.58,5.60,+,0.14,5.60,5.61
3,2409,友達,"197,471,099","29,778",16.90,16.95,16.30,16.95,-,0.50,16.90,16.95
4,1711,永光,"193,607,709","64,906",24.55,27.10,24.20,26.65,+,1.95,26.65,26.70
5,3481,群創,"169,723,245","28,326",16.10,16.50,15.70,16.50,,0.00,16.45,16.50
6,2303,聯電,"165,678,289","68,983",63.20,65.00,63.10,64.60,-,1.00,64.50,64.60
7,2002,中鋼,"159,671,723","55,253",36.00,36.80,35.90,36.30,-,1.50,36.30,36.35
8,2888,新光金,"118,224,822","18,307",9.30,9.31,9.15,9.22,-,0.28,9.22,9.23
9,2883,開發金,"104,942,464","25,124",13.90,14.10,13.75,14.10,-,0.15,14.05,14.10
10,2603,長榮,"87,059,680","38,020",124.00,127.50,124.00,125.00,-,3.00,125.00,125.50
11,2882,國泰金,"70,918,454","28,382",57.20,57.30,55.90,56.80,-,2.10,56.80,56.90
12,2609,陽明,"68,755,338","29,046",120.00,122.50,119.00,119.50,-,3.50,119.50,120.00
13,1308,亞聚,"58,384,048","26,784",43.25,44.75,41.85,41.90,-,1.90,41.90,41.95
14,00637L,元大滬深300正2,"56,478,517","10,153",19.61,20.07,19.46,20.01,-,0.57,20.00,20.01
15,2344,華邦電,"52,850,250","16,637",26.95,27.60,26.20,27.35,-,0.35,27.30,27.35
16,2891,中信金,"52,798,744","16,121",22.60,22.75,22.40,22.60,-,0.40,22.60,22.65
17,2887,台新金,"46,311,258","16,076",17.80,18.00,17.70,17.90,-,0.30,17.85,17.90
18,1709,和益,"43,074,998","5,936",19.50,21.20,19.30,20.15,+,0.05,20.15,20.20
19,2330,台積電,"42,732,169","70,389",586.00,589.00,583.00,586.00,-,14.00,586.00,587.00
20,1304,台聚,"42,340,825","17,078",34.40,36.75,34.30,36.45,+,0.80,36.45,36.50
