排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"155,093,407","5,802",5.48,5.48,5.44,5.45,-,0.06,5.45,5.46
2,00637L,元大滬深300正2,"124,741,797","17,297",17.22,17.41,16.92,16.92,+,0.02,16.92,16.93
3,2888,新光金,"97,400,775","20,850",9.65,9.69,9.52,9.55,-,0.06,9.55,9.56
4,2618,長榮航,"90,575,574","30,529",34.50,34.60,33.60,33.85,-,0.25,33.85,33.90
5,1605,華新,"89,013,035","37,282",44.10,44.25,43.15,43.35,+,0.05,43.35,43.40
6,2609,陽明,"75,965,420","37,900",128.50,130.50,128.00,130.00,+,3.00,130.00,130.50
7,2303,聯電,"71,075,738","26,668",52.20,52.70,52.10,52.40,+,0.70,52.30,52.40
8,00673R,期元大S&P原油反1,"50,645,025","3,644",7.22,7.30,7.20,7.27,-,0.01,7.26,7.27
9,2603,長榮,"47,545,813","19,165",145.50,146.50,144.00,145.50,+,1.00,145.00,145.50
10,3481,群創,"39,918,149","9,637",14.25,14.25,14.00,14.05,-,0.05,14.05,14.10
11,1795,美時,"39,611,814","23,920",140.50,145.50,136.50,145.50,+,6.00,145.00,145.50
12,2313,華通,"39,295,552","23,162",50.00,50.80,48.80,49.10,-,0.55,49.05,49.10
13,1560,中砂,"37,572,848","23,458",149.00,159.00,148.00,156.50,+,9.50,156.50,157.00
14,2610,華航,"33,202,108","11,845",27.10,27.15,26.70,26.80,,0.00,26.80,26.85
15,4919,新唐,"32,788,560","33,683",183.00,184.00,174.50,175.00,-,7.00,174.50,175.00
16,8028,昇陽半導體,"32,368,035","18,958",66.50,67.60,65.20,66.00,+,0.50,66.00,66.10
17,3035,智原,"25,309,867","19,203",234.00,235.00,222.50,222.50,-,6.00,222.50,223.00
18,2409,友達,"23,490,913","6,078",18.00,18.00,17.75,17.80,-,0.05,17.75,17.80
19,2482,連宇,"23,374,383","10,220",26.60,27.30,23.50,23.50,-,2.60,0.00,23.50
20,2891,中信金,"22,628,493","7,164",26.70,26.85,26.65,26.75,+,0.20,26.75,26.80
