排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"438,227,317","84,978",17.60,18.40,17.40,18.25,+,1.25,18.25,18.30
2,2409,友達,"310,766,226","59,059",20.45,20.80,19.95,20.70,+,1.10,20.65,20.70
3,2603,長榮,"190,946,566","73,463",110.00,114.00,108.00,114.00,+,4.50,113.50,114.00
4,2303,聯電,"187,161,521","70,534",59.60,60.90,59.20,60.40,+,1.80,60.40,60.50
5,00632R,元大台灣50反1,"136,062,321","7,850",5.48,5.50,5.44,5.45,-,0.05,5.44,5.45
6,6116,彩晶,"135,623,050","30,778",15.50,15.60,14.95,15.30,+,0.85,15.30,15.35
7,2610,華航,"123,187,394","31,239",19.75,19.80,19.25,19.55,+,0.35,19.55,19.60
8,1711,永光,"122,945,908","38,009",26.90,29.35,26.75,29.35,+,2.65,29.35,0.00
9,2618,長榮航,"109,094,045","30,085",21.60,21.75,21.00,21.60,+,0.60,21.60,21.65
10,2388,威盛,"96,532,608","49,307",71.00,73.50,67.70,69.60,+,2.40,69.60,69.70
11,2609,陽明,"88,153,561","39,323",107.00,108.50,103.50,107.50,+,1.50,107.50,108.00
12,3062,建漢,"81,988,655","31,880",27.25,27.30,25.30,26.25,-,0.45,26.20,26.25
13,6226,光鼎,"64,832,659","22,915",18.30,18.30,15.90,15.95,-,0.70,15.90,15.95
14,2614,東森,"57,058,947","27,112",37.35,38.85,35.50,35.65,-,1.55,35.65,35.70
15,3037,欣興,"54,345,348","34,927",190.50,196.00,182.50,195.00,+,5.00,194.50,195.00
16,6443,元晶,"50,812,829","25,618",38.65,39.20,37.50,37.60,-,1.00,37.60,37.65
17,2615,萬海,"48,907,400","26,839",174.50,178.00,170.50,178.00,+,3.50,177.50,178.00
18,3035,智原,"48,350,144","31,078",190.50,198.00,181.50,197.00,+,6.50,197.00,197.50
19,00893,國泰智能電動車,"45,628,218","13,636",18.14,18.30,18.14,18.25,+,0.51,18.25,18.26
20,2376,技嘉,"43,846,322","24,183",125.00,129.50,122.50,124.00,+,3.00,124.00,124.50
