排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"756,487,769","240,429",100.00,105.50,99.30,103.00,+,4.20,102.50,103.00
2,2603,長榮,"575,706,938","216,599",86.80,89.80,85.60,87.70,+,2.10,87.60,87.70
3,3481,群創,"416,728,315","72,874",21.25,21.85,21.10,21.80,+,0.35,21.75,21.80
4,2409,友達,"332,309,831","58,269",21.85,23.05,21.75,22.50,+,0.30,22.50,22.55
5,2610,華航,"311,718,715","52,933",15.75,17.15,15.55,17.15,+,1.55,17.15,0.00
6,2002,中鋼,"204,422,182","57,518",35.00,35.60,34.50,34.60,-,0.25,34.60,34.65
7,2618,長榮航,"202,579,539","39,626",15.70,17.15,15.50,17.15,+,1.55,17.15,0.00
8,2014,中鴻,"193,522,352","69,680",44.80,46.50,44.30,44.30,+,0.20,44.30,44.35
9,2615,萬海,"193,383,841","71,016",137.00,140.50,133.00,140.50,+,12.50,140.50,0.00
10,6116,彩晶,"170,864,398","42,251",19.95,20.80,19.60,20.20,,0.00,20.20,20.25
11,2303,聯電,"167,118,586","51,445",50.70,51.70,50.00,50.60,-,0.70,50.60,50.70
12,00632R,元大台灣50反1,"143,882,315","7,732",5.97,6.02,5.94,5.95,+,0.03,5.95,5.96
13,2891,中信金,"112,442,107","13,249",22.80,22.85,22.40,22.40,-,0.60,22.40,22.45
14,1455,集盛,"109,042,375","39,090",25.95,27.70,25.35,25.90,-,0.25,25.85,25.90
15,00677U,期富邦VIX,"109,023,903","2,591",1.54,1.55,1.53,1.54,-,0.04,1.54,1.55
16,2883,開發金,"93,731,200","9,623",12.10,12.10,11.95,12.10,-,0.10,12.05,12.10
17,2834,臺企銀,"91,126,920","5,642",9.42,9.42,9.38,9.39,-,0.08,9.39,9.41
18,2886,兆豐金,"89,530,117","7,681",32.60,33.20,32.45,33.20,+,0.45,33.15,33.20
19,2801,彰銀,"83,453,106","5,211",16.65,16.85,16.60,16.85,-,0.05,16.85,16.90
20,1605,華新,"83,232,015","24,760",24.40,25.30,23.95,23.95,+,0.10,23.95,24.00
