排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1711,永光,"367,481,617","115,270",28.15,28.85,26.20,26.55,-,0.75,26.55,26.60
2,1727,中華化,"150,325,228","63,827",35.25,38.35,34.20,34.45,-,0.45,34.45,34.50
3,2303,聯電,"141,524,687","56,182",66.20,67.50,65.80,66.20,+,0.60,66.20,66.30
4,2883,開發金,"124,020,360","18,947",14.35,14.75,14.35,14.50,+,0.15,14.50,14.55
5,2002,中鋼,"109,394,207","36,016",39.40,39.50,38.40,38.50,-,0.75,38.50,38.55
6,1304,台聚,"97,997,371","39,838",34.50,37.40,34.50,37.15,+,3.15,37.10,37.15
7,3481,群創,"79,582,201","17,284",16.70,16.75,16.25,16.40,-,0.15,16.40,16.45
8,2888,新光金,"78,679,814","11,408",9.54,9.64,9.54,9.60,+,0.07,9.59,9.60
9,1308,亞聚,"77,069,904","28,812",40.00,42.65,39.90,42.65,+,3.85,42.65,0.00
10,2891,中信金,"74,155,034","17,324",23.00,23.65,22.95,23.40,+,0.40,23.35,23.40
11,2603,長榮,"71,912,567","28,001",125.50,125.50,123.50,124.00,-,0.50,124.00,124.50
12,3035,智原,"69,080,164","35,928",113.50,119.00,111.50,112.50,+,1.00,112.50,113.00
13,00715L,期街口布蘭特正2,"68,358,049","5,640",9.15,9.27,9.12,9.21,+,0.34,9.21,9.22
14,2409,友達,"68,017,095","17,131",17.90,17.95,17.45,17.60,-,0.20,17.55,17.60
15,00632R,元大台灣50反1,"59,683,415","3,409",5.46,5.51,5.45,5.48,+,0.02,5.48,5.49
16,2609,陽明,"58,751,811","25,920",121.50,121.50,118.00,118.00,-,3.50,118.00,118.50
17,2371,大同,"55,704,550","21,500",29.75,30.80,29.60,30.40,+,0.75,30.40,30.45
18,2358,廷鑫,"53,265,279","23,422",27.60,28.80,26.50,27.30,+,0.30,27.30,27.35
19,3033,威健,"52,687,915","22,590",27.50,29.30,27.00,28.65,+,1.70,28.60,28.65
20,00896,中信綠能及電動車,"51,365,704","19,052",15.05,15.08,14.99,15.00,+,0.05,14.99,15.00
