排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"411,742,074","170,024",147.00,148.50,138.00,139.50,-,3.00,139.00,139.50
2,2303,聯電,"315,261,153","117,643",62.00,62.30,59.20,59.80,-,2.10,59.80,59.90
3,2610,華航,"222,536,044","51,448",18.70,18.70,17.60,17.80,-,1.00,17.75,17.80
4,2618,長榮航,"173,832,006","40,841",19.80,19.90,19.00,19.40,-,0.60,19.35,19.40
5,3481,群創,"140,111,552","34,394",20.20,20.25,19.65,19.70,-,0.40,19.65,19.70
6,2615,萬海,"129,817,758","72,497",237.00,239.50,219.00,225.00,-,4.00,225.00,225.50
7,2883,開發金,"116,794,151","22,733",13.60,13.90,13.60,13.85,X,0.00,13.80,13.85
8,2409,友達,"80,622,719","22,246",21.80,21.80,21.10,21.15,-,0.45,21.15,21.20
9,2002,中鋼,"74,015,352","24,237",37.15,37.30,36.60,36.80,-,0.65,36.75,36.80
10,2363,矽統,"70,032,328","31,371",28.95,29.60,27.45,28.10,-,1.25,28.05,28.10
11,00632R,元大台灣50反1,"65,406,595","4,095",5.52,5.58,5.52,5.57,+,0.04,5.56,5.57
12,2369,菱生,"62,346,813","29,046",29.80,30.65,28.85,29.30,-,0.55,29.30,29.35
13,00637L,元大滬深300正2,"60,615,373","7,756",21.87,21.88,21.26,21.80,-,0.20,21.80,21.81
14,8215,明基材,"56,773,019","30,366",40.65,42.50,39.70,39.80,-,0.05,39.80,39.85
15,2344,華邦電,"52,885,322","19,536",34.20,34.50,33.55,33.65,-,0.30,33.60,33.65
16,6116,彩晶,"50,604,231","15,255",19.75,19.80,19.10,19.15,-,0.50,19.15,19.20
17,2890,永豐金,"45,634,217","6,399",14.25,14.25,14.15,14.20,,0.00,14.20,14.25
18,2329,華泰,"43,548,870","17,291",30.25,30.85,29.10,29.80,-,0.70,29.75,29.80
19,2317,鴻海,"43,432,544","27,993",111.50,112.00,108.50,108.50,-,3.50,108.50,109.00
20,2888,新光金,"42,221,625","6,219",9.15,9.18,9.10,9.12,+,0.01,9.12,9.13
