排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"312,504,374","152,222",122.50,123.00,113.50,113.50,-,12.50,113.50,114.00
2,00632R,元大台灣50反1,"254,002,946","12,975",5.65,5.75,5.63,5.72,+,0.14,5.72,5.73
3,2609,陽明,"163,128,685","79,808",116.00,116.50,108.00,108.00,-,11.50,0.00,108.00
4,2303,聯電,"143,009,127","66,241",63.40,63.80,62.10,62.60,-,1.40,62.60,62.70
5,3481,群創,"136,634,825","27,208",17.00,17.25,16.85,16.85,-,0.15,16.85,16.90
6,1440,南紡,"128,316,203","39,233",26.35,26.45,23.70,23.90,-,2.30,23.90,23.95
7,2409,友達,"110,424,304","21,943",17.60,18.00,17.20,17.25,-,0.40,17.25,17.30
8,2002,中鋼,"89,533,085","25,715",36.05,36.25,35.55,35.85,-,0.45,35.80,35.85
9,2606,裕民,"87,011,368","40,482",69.00,69.30,62.40,62.90,-,5.70,62.90,63.00
10,2406,國碩,"84,155,286","34,415",24.55,26.35,23.20,23.20,-,1.30,23.20,23.25
11,2371,大同,"82,055,622","25,510",32.35,33.00,31.25,32.00,-,0.70,32.00,32.05
12,0056,元大高股息,"80,476,958","54,125",32.58,32.60,32.10,32.26,-,0.51,32.25,32.26
13,2883,開發金,"70,974,187","18,169",14.10,14.10,13.90,14.00,-,0.20,13.95,14.00
14,2615,萬海,"68,823,629","42,701",200.50,201.00,183.50,183.50,-,20.00,0.00,183.50
15,00881,國泰台灣5G+,"66,327,964","35,619",17.03,17.03,16.75,16.81,-,0.32,16.80,16.81
16,2610,華航,"62,838,363","17,191",17.20,17.50,16.55,16.70,-,0.50,16.70,16.75
17,1308,亞聚,"62,365,022","25,667",46.20,47.10,43.85,43.90,-,2.05,43.90,43.95
18,2888,新光金,"59,951,492","10,458",9.26,9.27,9.18,9.22,-,0.09,9.21,9.22
19,1455,集盛,"53,808,102","17,966",21.20,21.50,19.30,19.65,-,1.70,19.60,19.65
20,2605,新興,"53,490,806","23,646",39.35,39.50,35.90,35.90,-,3.95,35.90,35.95
