排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"429,905,066","109,050",21.30,22.10,20.75,22.05,+,1.05,22.00,22.05
2,2618,長榮航,"339,930,339","95,799",23.55,24.95,23.00,24.95,+,1.45,24.90,24.95
3,2603,長榮,"243,325,104","113,689",122.00,126.50,120.00,122.00,-,2.00,121.50,122.00
4,2303,聯電,"229,917,342","95,041",63.80,64.90,63.10,63.10,+,0.60,63.10,63.20
5,2609,陽明,"204,506,755","87,268",116.50,120.50,115.00,116.00,-,2.00,116.00,116.50
6,00632R,元大台灣50反1,"168,839,269","9,765",5.39,5.39,5.35,5.36,-,0.05,5.36,5.37
7,2409,友達,"145,129,138","34,723",21.15,21.15,20.50,20.55,-,0.55,20.55,20.60
8,1711,永光,"133,335,301","47,365",28.10,30.25,27.45,30.25,+,2.75,30.25,0.00
9,3481,群創,"126,714,707","31,945",18.20,18.40,17.95,18.00,-,0.45,18.00,18.05
10,2027,大成鋼,"98,162,767","44,815",47.75,48.00,46.35,46.90,+,0.55,46.90,46.95
11,2885,元大金,"92,062,917","22,221",24.70,24.70,23.70,24.20,-,0.50,24.20,24.25
12,6443,元晶,"84,840,010","37,661",38.50,40.90,38.05,40.10,+,2.50,40.10,40.15
13,2002,中鋼,"70,663,793","26,896",34.70,34.85,34.20,34.50,+,0.10,34.50,34.55
14,2615,萬海,"69,416,858","48,003",187.00,191.50,182.50,183.50,-,6.50,183.00,183.50
15,2376,技嘉,"59,198,753","34,117",138.50,141.00,133.00,136.50,+,3.00,136.50,137.00
16,00882,中信中國高股息,"49,799,936","21,081",13.71,13.74,13.55,13.57,-,0.14,13.56,13.57
17,2388,威盛,"48,802,726","23,764",82.00,84.10,78.60,84.10,+,7.60,84.10,0.00
18,3037,欣興,"48,392,224","26,978",193.00,199.00,192.50,192.50,+,2.50,192.50,193.00
19,00881,國泰台灣5G+,"48,204,402","13,234",17.88,18.03,17.88,17.95,+,0.19,17.95,17.96
20,1316,上曜,"47,834,034","17,531",17.80,19.30,17.20,18.50,+,0.65,18.45,18.50
