排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"1,016,327,939","460,968",138.00,147.50,132.00,133.50,-,2.50,133.50,134.00
2,2609,陽明,"673,719,863","281,869",129.00,140.00,128.00,130.00,+,2.50,130.00,130.50
3,3481,群創,"596,646,535","164,145",20.05,20.05,19.05,19.10,-,1.45,19.10,19.15
4,2409,友達,"380,631,834","106,101",21.70,21.70,20.80,20.80,-,1.40,20.75,20.80
5,6116,彩晶,"216,809,415","63,684",21.50,21.55,20.10,20.15,-,1.75,20.15,20.20
6,5608,四維航,"168,975,442","65,948",46.00,48.05,45.20,48.05,+,4.35,48.05,0.00
7,2610,華航,"158,109,674","38,851",19.00,19.40,18.60,18.70,-,0.05,18.70,18.75
8,2208,台船,"153,148,600","60,595",26.50,28.30,26.35,26.65,+,0.50,26.60,26.65
9,2303,聯電,"145,061,837","55,738",53.30,53.50,52.20,52.40,-,1.30,52.30,52.40
10,2002,中鋼,"143,531,767","47,367",35.70,36.65,35.45,35.50,-,0.35,35.50,35.55
11,2618,長榮航,"125,186,925","36,217",20.30,20.65,19.65,19.65,-,0.45,19.65,19.70
12,2614,東森,"109,483,077","38,531",27.40,28.50,27.35,28.50,+,2.55,28.50,0.00
13,2637,慧洋-KY,"100,050,391","53,088",75.30,77.70,71.00,71.70,-,2.60,71.70,71.80
14,00632R,元大台灣50反1,"95,930,963","4,257",5.67,5.68,5.64,5.65,,0.00,5.65,5.66
15,2615,萬海,"94,396,098","49,483",207.50,210.50,197.00,205.50,+,14.00,205.50,206.00
16,2344,華邦電,"80,694,799","30,540",34.75,34.85,33.55,33.65,-,1.35,33.65,33.70
17,1314,中石化,"80,455,711","18,219",13.50,13.90,13.40,13.55,+,0.25,13.55,13.60
18,6443,元晶,"74,603,940","32,790",34.35,36.65,34.00,34.55,+,0.70,34.50,34.55
19,2607,榮運,"70,499,990","23,647",24.30,25.00,23.40,23.90,-,0.30,23.90,23.95
20,2601,益航,"69,509,842","20,896",14.75,15.30,14.00,14.15,-,0.55,14.10,14.15
