排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"297,677,370","13,279",5.80,5.83,5.74,5.74,-,0.14,5.73,5.74
2,2618,長榮航,"177,169,856","52,427",29.55,31.55,29.55,31.55,+,2.85,31.50,31.55
3,2603,長榮,"134,478,357","46,999",112.00,113.00,108.50,110.00,+,0.50,109.50,110.00
4,2303,聯電,"132,538,225","34,211",48.50,49.30,47.95,49.30,+,1.25,49.25,49.30
5,2610,華航,"124,801,568","37,529",22.70,24.10,22.70,24.00,+,1.75,24.00,24.05
6,3481,群創,"123,193,779","13,022",13.10,13.40,12.95,13.25,+,0.35,13.25,13.30
7,2609,陽明,"95,132,954","50,370",112.50,113.50,107.50,109.50,-,2.00,109.50,110.00
8,00637L,元大滬深300正2,"85,497,705","11,519",18.55,18.72,18.23,18.44,-,0.01,18.43,18.44
9,2002,中鋼,"62,231,629","23,733",32.20,32.30,31.50,31.85,-,0.30,31.85,31.90
10,2883,開發金,"61,594,964","14,388",14.95,15.35,14.90,15.30,+,0.60,15.25,15.30
11,2888,新光金,"61,333,477","9,929",9.03,9.19,8.97,9.14,+,0.20,9.14,9.15
12,2886,兆豐金,"52,370,330","12,458",35.15,36.10,35.00,35.60,+,1.00,35.60,35.80
13,2409,友達,"52,235,526","9,367",16.60,16.85,16.35,16.75,+,0.30,16.75,16.80
14,6235,華孚,"50,143,959","23,631",42.60,45.90,41.60,45.15,+,3.25,45.15,45.20
15,3037,欣興,"49,578,687","31,721",164.00,170.00,162.50,169.50,+,12.00,169.00,169.50
16,1605,華新,"49,361,315","19,433",39.80,40.50,39.20,40.40,X,0.00,40.35,40.40
17,2891,中信金,"48,373,601","11,962",26.00,26.50,25.85,26.45,+,0.95,26.40,26.45
18,2634,漢翔,"45,728,215","18,381",34.40,34.80,33.30,34.40,,0.00,34.35,34.40
19,1524,耿鼎,"45,056,663","16,407",19.45,20.30,19.00,19.75,+,0.40,19.75,19.80
20,2892,第一金,"42,980,805","9,405",26.15,26.60,26.15,26.40,+,0.60,26.40,26.45
