排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"221,569,230","8,965",5.86,5.95,5.86,5.94,-,0.02,5.93,5.94
2,2618,長榮航,"122,833,031","46,389",34.80,34.80,33.95,34.00,-,0.15,34.00,34.05
3,2603,長榮,"92,439,570","56,639",93.00,93.20,89.30,89.70,-,1.90,89.70,89.80
4,2498,宏達電,"87,773,540","40,519",59.50,61.50,58.80,59.70,+,1.60,59.70,59.80
5,6133,金橋,"76,030,602","26,869",16.40,17.25,15.60,16.70,+,0.90,16.65,16.70
6,2610,華航,"75,413,146","22,038",23.90,24.05,23.20,23.25,-,0.35,23.25,23.30
7,2303,聯電,"75,266,858","32,514",41.00,41.15,40.45,40.75,+,0.85,40.70,40.75
8,2883,開發金,"63,350,678","16,267",12.95,13.10,12.70,12.75,-,0.05,12.75,12.80
9,2891,中信金,"60,496,655","16,683",22.55,22.80,22.15,22.25,+,0.05,22.20,22.25
10,2409,友達,"59,296,042","12,764",14.85,15.00,14.65,14.90,+,0.35,14.90,14.95
11,2002,中鋼,"58,921,197","20,080",30.25,30.50,30.10,30.50,+,0.25,30.45,30.50
12,3481,群創,"58,543,486","12,590",11.20,11.30,11.05,11.20,+,0.20,11.15,11.20
13,5258,虹堡,"57,430,862","33,351",68.00,72.00,64.30,66.40,+,0.30,66.20,66.40
14,00637L,元大滬深300正2,"57,147,928","7,829",18.40,18.55,18.19,18.25,+,0.26,18.25,18.26
15,2609,陽明,"51,567,963","39,998",88.80,89.10,86.20,86.60,-,1.20,86.50,86.60
16,00673R,期元大S&P原油反1,"48,125,953","3,547",7.93,8.02,7.91,8.01,+,0.01,8.01,8.02
17,2888,新光金,"46,607,379","8,404",8.58,8.63,8.43,8.46,-,0.06,8.45,8.46
18,3037,欣興,"46,418,692","25,958",169.00,173.00,166.50,170.50,+,6.50,170.00,170.50
19,2615,萬海,"42,202,621","24,925",107.50,109.00,103.00,103.50,X,0.00,103.00,103.50
20,3035,智原,"41,676,440","26,912",160.50,165.50,159.00,163.00,+,9.00,162.50,163.00
