排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"719,247,087","275,645",92.80,99.40,87.10,98.80,+,7.80,98.70,98.80
2,2603,長榮,"585,123,409","236,995",83.40,87.00,79.50,85.60,+,3.20,85.50,85.60
3,3481,群創,"378,016,788","85,845",22.40,22.55,21.40,21.45,-,0.80,21.45,21.50
4,2303,聯電,"241,846,803","87,237",52.30,53.50,51.10,51.30,-,0.60,51.30,51.40
5,2409,友達,"239,392,624","54,147",22.95,23.20,22.20,22.20,-,0.65,22.20,22.25
6,1455,集盛,"210,066,088","61,147",25.10,27.05,24.40,26.15,+,1.55,26.10,26.15
7,2002,中鋼,"187,570,404","60,609",34.55,34.90,33.65,34.85,+,0.40,34.80,34.85
8,6116,彩晶,"187,568,743","50,266",21.15,21.40,20.10,20.20,-,0.60,20.20,20.25
9,00677U,期富邦VIX,"149,716,383","3,048",1.59,1.60,1.58,1.58,-,0.02,1.58,1.59
10,2014,中鴻,"141,606,872","53,753",44.50,45.30,42.65,44.10,+,0.10,44.10,44.15
11,2344,華邦電,"122,445,542","45,250",32.15,32.80,31.50,31.55,-,0.35,31.55,31.60
12,1440,南紡,"122,188,411","45,322",28.30,30.20,27.30,28.35,+,0.30,28.35,28.40
13,2615,萬海,"116,460,828","50,257",119.00,128.00,114.00,128.00,+,11.50,128.00,0.00
14,00632R,元大台灣50反1,"112,798,459","5,603",5.91,5.96,5.90,5.92,,0.00,5.92,5.93
15,2610,華航,"78,510,542","12,450",15.35,15.65,15.10,15.60,+,0.25,15.55,15.60
16,5608,四維航,"73,934,737","34,255",33.50,36.20,31.40,34.70,+,1.70,34.70,34.75
17,3006,晶豪科,"72,405,445","42,572",132.00,136.00,125.50,126.00,-,2.50,125.50,126.00
18,2606,裕民,"67,871,537","34,931",57.10,60.30,54.70,57.10,-,0.40,57.10,57.20
19,2390,云辰,"64,239,735","20,478",22.85,25.10,22.85,25.10,+,2.25,25.10,0.00
20,00637L,元大滬深300正2,"62,828,629","14,972",29.59,29.73,29.16,29.22,+,0.29,29.22,29.23
