排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"104,795,533","4,180",5.61,5.61,5.58,5.61,+,0.01,5.60,5.61
2,1605,華新,"92,602,402","38,530",36.80,37.50,36.50,37.10,+,0.35,37.05,37.10
3,00878,國泰永續高股息,"91,806,853","42,219",17.09,17.13,17.05,17.12,X,0.00,17.11,17.12
4,2603,長榮,"90,581,703","48,744",99.00,100.00,97.10,97.10,-,2.40,97.10,97.20
5,2409,友達,"83,160,663","17,763",15.40,15.95,15.35,15.85,+,0.60,15.80,15.85
6,2419,仲琦,"73,884,409","32,264",30.95,31.40,29.25,29.40,-,1.05,29.40,29.45
7,3481,群創,"73,129,569","13,557",11.40,11.75,11.40,11.65,+,0.25,11.65,11.70
8,2618,長榮航,"64,278,510","17,622",31.80,32.35,31.50,32.10,+,0.50,32.10,32.15
9,00900,富邦特選高股息30,"60,512,390","20,811",11.27,11.49,11.20,11.38,X,0.00,11.37,11.38
10,6770,力積電,"60,083,837","22,012",35.90,36.55,35.40,35.50,-,0.15,35.45,35.50
11,2303,聯電,"55,441,095","31,199",43.55,43.60,42.85,43.05,-,0.45,43.05,43.10
12,2498,宏達電,"52,849,062","25,748",64.00,65.40,62.40,62.50,-,2.00,62.50,62.60
13,1524,耿鼎,"47,772,721","19,126",26.85,27.15,26.45,26.65,+,0.05,26.65,26.70
14,2609,陽明,"45,952,206","29,925",87.10,87.70,85.70,86.00,-,1.50,86.00,86.10
15,6443,元晶,"44,560,459","22,558",37.70,38.20,36.75,36.75,-,0.45,36.75,36.80
16,00673R,期元大S&P原油反1,"44,159,394","2,822",8.58,8.63,8.55,8.56,+,0.12,8.56,8.57
17,2332,友訊,"44,120,436","7,605",16.80,17.80,16.80,17.20,+,0.45,17.20,17.25
18,00637L,元大滬深300正2,"42,961,301","5,218",17.19,17.39,17.11,17.12,-,0.07,17.12,17.13
19,3047,訊舟,"42,883,143","14,672",17.00,17.60,16.85,17.40,+,0.15,17.35,17.40
20,1513,中興電,"42,246,698","27,080",65.00,66.40,61.60,62.10,-,2.60,62.10,62.20
