排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"348,450,855","162,153",135.00,137.50,126.00,126.50,-,10.00,126.50,127.00
2,2603,長榮,"321,246,335","152,357",136.00,138.50,127.50,128.00,-,8.00,128.00,128.50
3,00632R,元大台灣50反1,"260,338,952","14,579",5.73,5.86,5.73,5.85,+,0.15,5.85,5.86
4,3481,群創,"214,398,419","50,268",20.00,20.15,19.10,19.10,-,1.15,19.10,19.15
5,2303,聯電,"176,910,444","75,363",57.20,57.40,55.50,55.50,-,2.60,55.50,55.60
6,2615,萬海,"172,898,371","93,883",228.00,234.00,210.50,213.00,-,13.00,213.00,213.50
7,5608,四維航,"136,536,939","67,997",52.70,57.00,51.70,51.70,-,0.70,51.70,51.80
8,2002,中鋼,"132,543,123","49,269",36.60,36.65,35.30,35.30,-,1.70,35.30,35.35
9,2409,友達,"131,316,339","31,442",20.30,20.40,19.75,19.75,-,0.95,19.75,19.80
10,2883,開發金,"118,990,984","27,920",13.50,13.55,13.15,13.20,-,0.40,13.20,13.25
11,2617,台航,"109,250,101","47,139",48.90,52.60,48.20,49.25,+,1.40,49.20,49.25
12,4919,新唐,"90,925,022","59,531",146.00,154.50,135.00,135.00,-,15.00,135.00,135.50
13,2885,元大金,"59,893,645","15,577",23.80,24.00,23.15,23.35,-,0.55,23.30,23.35
14,8215,明基材,"56,822,714","31,468",37.00,39.95,36.60,37.55,+,0.55,37.55,37.60
15,2637,慧洋-KY,"56,640,063","32,694",81.70,84.50,76.70,76.70,-,4.90,76.60,76.70
16,00715L,期街口布蘭特正2,"54,710,532","6,554",7.38,7.42,7.32,7.39,-,0.43,7.38,7.39
17,2317,鴻海,"52,199,317","31,835",106.00,106.00,102.50,103.00,-,4.00,103.00,103.50
18,2618,長榮航,"51,073,912","14,391",18.45,18.90,18.20,18.35,-,0.15,18.35,18.40
19,00637L,元大滬深300正2,"50,561,857","7,140",21.40,21.52,20.61,20.84,-,0.80,20.84,20.86
20,00881,國泰台灣5G+,"49,348,271","25,047",16.99,16.99,16.62,16.63,-,0.39,16.62,16.63
