排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"545,938,539","283,905",202.00,204.00,176.00,176.00,-,19.50,0.00,176.00
2,2344,華邦電,"513,860,692","128,140",35.70,38.25,35.45,38.05,X,0.00,38.00,38.05
3,2303,聯電,"261,975,318","92,754",53.90,55.20,53.60,53.90,+,0.70,53.90,54.00
4,2614,東森,"197,234,934","97,398",66.50,71.30,65.50,69.30,+,4.40,69.30,69.40
5,2401,凌陽,"191,477,611","89,272",39.75,42.00,36.60,37.30,-,1.00,37.30,37.35
6,3481,群創,"174,460,269","46,832",20.65,21.00,20.35,20.35,-,0.15,20.35,20.40
7,2002,中鋼,"156,744,164","63,837",38.20,38.40,36.50,36.50,-,1.40,36.50,36.55
8,2313,華通,"153,221,069","43,894",43.90,47.40,43.90,45.95,+,2.85,45.95,46.00
9,2615,萬海,"145,089,241","97,416",299.00,301.50,258.50,258.50,-,28.50,0.00,258.50
10,2409,友達,"133,809,789","33,783",22.30,22.70,21.95,21.95,-,0.15,21.95,22.00
11,2610,華航,"131,195,453","48,075",18.65,18.75,17.70,17.80,-,0.80,17.75,17.80
12,2618,長榮航,"129,686,662","42,948",19.85,19.90,18.70,18.70,-,1.00,18.70,18.75
13,2027,大成鋼,"124,107,117","60,358",60.80,61.10,56.10,56.30,-,3.30,56.30,56.40
14,00632R,元大台灣50反1,"111,459,990","6,194",5.43,5.47,5.41,5.47,,0.00,5.46,5.47
15,2363,矽統,"105,596,617","44,139",25.30,26.60,23.80,24.50,-,0.15,24.50,24.55
16,2369,菱生,"101,791,605","41,831",28.95,29.00,26.20,27.35,+,0.95,27.35,27.40
17,2883,開發金,"100,155,518","18,125",14.10,14.20,13.75,13.80,-,0.15,13.80,13.85
18,2014,中鴻,"99,444,122","48,041",57.90,58.20,52.40,52.60,-,4.80,52.60,52.70
19,6116,彩晶,"94,944,597","24,891",22.35,22.85,22.10,22.30,+,0.15,22.25,22.30
20,2337,旺宏,"92,903,493","37,853",43.55,45.30,43.35,44.45,+,1.40,44.45,44.50
