排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"215,709,139","34,493",11.80,11.80,11.45,11.55,-,0.30,11.55,11.60
2,00632R,元大台灣50反1,"167,228,244","7,815",5.11,5.12,5.08,5.11,+,0.04,5.11,5.12
3,2610,華航,"151,645,321","48,207",25.45,25.55,24.40,24.50,-,0.95,24.50,24.55
4,2603,長榮,"133,695,843","65,468",125.50,128.00,121.00,122.50,-,4.50,122.00,122.50
5,2883,開發金,"120,287,655","33,260",19.00,19.25,18.80,18.85,-,0.25,18.85,18.90
6,1316,上曜,"107,718,324","38,237",24.65,27.25,24.50,26.65,+,1.80,26.65,26.70
7,3714,富采,"84,301,062","48,512",90.70,96.50,90.20,95.90,+,4.30,95.80,95.90
8,2303,聯電,"75,426,320","36,420",63.00,63.50,62.80,62.80,-,1.00,62.80,62.90
9,3231,緯創,"69,003,790","27,359",30.20,31.40,30.05,30.95,+,0.95,30.95,31.00
10,2891,中信金,"65,727,954","18,158",27.80,28.15,27.60,27.80,-,0.10,27.75,27.80
11,2618,長榮航,"53,323,669","17,914",25.45,25.80,25.00,25.10,-,0.50,25.10,25.15
12,2609,陽明,"51,633,198","24,567",105.00,107.50,103.00,104.00,-,2.50,104.00,104.50
13,2368,金像電,"49,471,136","30,172",84.60,88.70,83.00,88.50,+,2.00,88.50,88.60
14,8104,錸寶,"48,486,777","29,621",81.60,87.50,78.80,84.00,+,4.30,83.90,84.00
15,00715L,期街口布蘭特正2,"44,622,555","4,692",13.00,13.15,12.94,12.96,+,0.30,12.96,12.97
16,2330,台積電,"44,092,247","50,763",652.00,660.00,651.00,654.00,-,8.00,654.00,655.00
17,00885,富邦越南,"39,734,686","12,755",16.85,16.94,16.75,16.88,-,0.27,16.88,16.89
18,2882,國泰金,"39,311,537","17,831",66.40,66.50,65.60,66.10,-,0.80,66.10,66.20
19,2002,中鋼,"39,259,077","15,756",34.35,34.35,34.05,34.05,-,0.55,34.05,34.10
20,00900,富邦特選高股息30,"37,999,750","16,303",14.98,15.03,14.94,14.95,-,0.08,14.95,14.96
