排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1308,亞聚,"183,580,370","73,903",42.75,44.75,42.25,43.80,+,1.15,43.75,43.80
2,2303,聯電,"169,502,998","58,757",66.20,67.20,65.50,65.60,-,0.60,65.60,65.70
3,2371,大同,"160,508,041","43,310",31.05,33.40,31.05,33.40,+,3.00,33.40,0.00
4,2002,中鋼,"148,354,900","44,305",38.50,38.90,37.80,37.80,-,0.70,37.80,37.85
5,1711,永光,"140,520,439","48,698",26.00,26.45,24.25,24.70,-,1.85,24.70,24.75
6,2609,陽明,"118,643,956","41,986",118.50,124.00,118.00,123.00,+,5.00,122.50,123.00
7,2603,長榮,"115,775,474","50,588",125.00,129.00,124.00,128.00,+,4.00,127.50,128.00
8,3481,群創,"105,730,787","18,102",16.40,16.70,16.25,16.50,+,0.10,16.50,16.55
9,2409,友達,"97,846,214","14,362",17.45,17.85,17.35,17.45,-,0.15,17.45,17.50
10,2883,開發金,"90,917,466","19,506",14.50,14.60,14.25,14.25,-,0.25,14.25,14.30
11,1304,台聚,"83,613,718","32,286",37.00,37.50,35.65,35.65,-,1.50,35.65,35.70
12,00632R,元大台灣50反1,"76,995,721","3,165",5.49,5.52,5.44,5.46,-,0.02,5.46,5.47
13,2344,華邦電,"73,655,967","26,232",28.40,28.65,27.60,27.70,-,1.00,27.70,27.75
14,2368,金像電,"70,673,383","37,782",68.90,74.90,68.50,74.00,+,5.90,73.90,74.00
15,2891,中信金,"67,838,635","13,826",23.30,23.40,23.00,23.00,-,0.40,23.00,23.05
16,2331,精英,"63,565,900","20,826",24.05,26.25,24.00,25.45,+,1.55,25.45,25.50
17,2615,萬海,"60,982,958","33,024",200.00,211.00,200.00,210.00,+,9.50,209.50,210.00
18,2888,新光金,"56,933,315","7,218",9.61,9.62,9.50,9.50,-,0.10,9.50,9.51
19,2201,裕隆,"48,209,331","23,889",41.85,44.85,41.60,43.95,+,2.80,43.90,43.95
20,2317,鴻海,"46,682,899","10,254",107.50,109.50,107.00,108.50,+,1.00,108.50,109.00
