排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"130,186,093","53,094",37.95,39.80,37.75,39.45,+,2.05,39.40,39.45
2,00632R,元大台灣50反1,"95,603,694","6,836",5.70,5.75,5.69,5.74,+,0.01,5.73,5.74
3,2887,台新金,"89,352,215","28,512",16.20,16.20,15.60,15.65,X,0.00,15.65,15.70
4,2603,長榮,"65,786,345","36,848",95.10,95.70,92.10,92.10,-,3.00,92.10,92.20
5,2498,宏達電,"64,258,654","29,708",60.90,61.50,58.00,59.50,-,0.70,59.50,59.60
6,00673R,期元大S&P原油反1,"56,743,345","5,133",8.22,8.23,8.19,8.21,-,0.20,8.20,8.21
7,1314,中石化,"56,140,289","9,829",10.40,11.10,10.35,11.10,+,1.00,11.10,0.00
8,3481,群創,"53,828,837","10,318",12.00,12.15,11.90,11.90,+,0.05,11.90,11.95
9,00878,國泰永續高股息,"52,773,853","25,817",17.03,17.10,17.00,17.00,-,0.03,17.00,17.01
10,00637L,元大滬深300正2,"51,512,592","6,564",17.15,17.17,16.80,16.86,-,0.11,16.86,16.87
11,5258,虹堡,"50,532,445","28,898",66.30,72.00,66.00,72.00,+,6.50,72.00,0.00
12,1708,東鹼,"47,929,204","25,769",51.80,53.20,51.10,52.10,+,1.40,52.00,52.10
13,2409,友達,"44,791,468","9,994",16.30,16.40,16.05,16.15,+,0.15,16.10,16.15
14,2610,華航,"42,996,602","16,350",21.00,21.10,20.60,20.60,-,0.40,20.60,20.65
15,2891,中信金,"39,853,422","14,161",23.80,23.90,23.35,23.45,-,0.35,23.45,23.50
16,2618,長榮航,"37,074,326","7,730",31.75,32.00,31.55,31.55,-,0.25,31.55,31.60
17,2303,聯電,"36,269,688","12,979",41.10,41.35,40.85,40.90,+,0.10,40.90,40.95
18,2883,開發金,"31,746,761","8,892",13.55,13.60,13.45,13.55,,0.00,13.50,13.55
19,3035,智原,"31,567,651","20,191",191.00,193.00,186.00,186.00,-,4.50,186.00,186.50
20,00715L,期街口布蘭特正2,"30,846,991","3,790",19.93,20.05,19.88,19.92,+,1.02,19.92,19.93
