排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"228,316,738","90,527",44.50,44.60,42.50,42.70,-,1.50,42.70,42.75
2,2618,長榮航,"135,073,676","45,474",33.55,33.95,32.65,32.85,-,0.70,32.80,32.85
3,00637L,元大滬深300正2,"122,450,466","15,774",15.49,15.61,15.00,15.35,+,0.05,15.35,15.36
4,00632R,元大台灣50反1,"113,400,668","4,802",5.63,5.71,5.62,5.71,+,0.05,5.70,5.71
5,2610,華航,"83,249,968","24,319",26.50,26.55,25.80,25.90,-,0.50,25.90,25.95
6,8028,昇陽半導體,"68,535,785","36,517",68.10,69.50,64.30,65.30,-,0.90,65.20,65.30
7,2884,玉山金,"61,741,983","27,195",29.35,29.40,28.70,28.80,-,0.75,28.80,28.85
8,2883,開發金,"61,611,482","17,635",15.30,15.45,15.15,15.15,-,0.05,15.15,15.20
9,3481,群創,"58,652,842","12,121",13.90,14.10,13.75,13.90,+,0.10,13.85,13.90
10,1522,堤維西,"54,279,845","24,167",26.50,28.65,26.50,27.90,+,1.40,27.85,27.90
11,2888,新光金,"52,282,316","12,244",8.80,8.83,8.76,8.78,+,0.02,8.78,8.79
12,2603,長榮,"46,757,415","19,939",144.50,145.00,141.00,142.00,-,1.00,142.00,142.50
13,1560,中砂,"45,173,359","31,871",139.00,146.50,135.50,139.00,+,2.50,139.00,139.50
14,2609,陽明,"42,106,129","21,137",128.00,128.50,125.00,125.50,-,1.50,125.50,126.00
15,2317,鴻海,"40,239,038","21,229",110.00,110.50,108.50,109.00,-,0.50,108.50,109.00
16,2303,聯電,"38,858,741","16,988",49.90,50.20,49.30,49.40,+,0.05,49.40,49.45
17,3037,欣興,"37,810,666","52,627",212.00,213.00,201.00,201.50,-,11.50,201.50,202.00
18,2359,所羅門,"37,108,879","16,401",26.05,28.10,25.95,27.25,+,1.05,27.25,27.30
19,2891,中信金,"37,092,830","10,328",25.45,25.60,25.15,25.30,-,0.05,25.30,25.35
20,2882,國泰金,"34,287,334","11,460",51.70,52.50,51.30,51.50,+,0.10,51.50,51.60
