排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1708,東鹼,"227,399,194","102,237",61.00,66.20,60.80,62.90,+,2.70,62.80,62.90
2,2610,華航,"219,816,451","61,675",27.35,28.00,27.25,27.30,+,0.15,27.30,27.35
3,2409,友達,"214,145,033","51,865",20.20,20.25,19.80,20.05,-,0.40,20.00,20.05
4,2618,長榮航,"166,783,823","56,482",31.75,33.30,31.70,32.30,+,1.05,32.30,32.35
5,2834,臺企銀,"69,626,501","18,296",13.00,13.05,12.80,12.90,-,0.05,12.85,12.90
6,00673R,期元大S&P原油反1,"69,461,604","6,090",8.14,8.23,8.12,8.21,+,0.36,8.20,8.21
7,2888,新光金,"67,831,785","8,125",10.70,10.75,10.60,10.60,-,0.10,10.60,10.65
8,2603,長榮,"61,231,272","30,944",134.00,137.50,134.00,135.00,+,2.00,135.00,135.50
9,2313,華通,"59,228,588","28,201",52.50,52.70,49.50,49.95,-,2.85,49.90,49.95
10,3035,智原,"56,233,173","40,109",314.50,324.50,311.00,322.50,+,11.50,322.00,322.50
11,2002,中鋼,"54,333,668","23,367",39.85,39.90,39.35,39.40,-,0.60,39.40,39.45
12,3481,群創,"50,755,908","14,115",17.05,17.05,16.80,16.90,-,0.10,16.85,16.90
13,00715L,期街口布蘭特正2,"50,297,878","9,452",20.66,20.85,20.25,20.48,-,2.25,20.48,20.49
14,00632R,元大台灣50反1,"49,450,384","2,232",5.23,5.26,5.22,5.24,-,0.01,5.23,5.24
15,00637L,元大滬深300正2,"43,671,778","5,448",15.90,16.12,15.76,15.84,,0.00,15.84,15.85
16,00893,國泰智能電動車,"43,011,325","11,457",15.19,15.30,15.19,15.25,+,0.35,15.25,15.26
17,4919,新唐,"42,488,844","26,005",180.50,194.50,180.00,194.50,+,17.50,194.50,0.00
18,1795,美時,"41,567,096","23,197",124.00,137.50,123.50,133.00,+,8.00,132.50,133.00
19,2609,陽明,"40,986,000","21,932",123.50,126.00,123.00,123.50,+,1.00,123.50,124.00
20,2303,聯電,"39,644,134","19,350",53.90,54.00,53.30,53.70,+,0.10,53.60,53.70
