排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2457,飛宏,"209,815,459","90,480",48.05,52.00,48.05,49.90,+,2.55,49.85,49.90
2,2312,金寶,"197,221,299","45,658",15.95,16.75,15.75,16.75,+,1.50,16.75,0.00
3,00900,富邦特選高股息30,"108,665,125","37,249",15.40,15.40,15.28,15.28,-,0.14,15.28,15.29
4,2498,宏達電,"93,449,904","44,375",85.40,87.80,84.70,87.10,+,3.30,87.10,87.20
5,2610,華航,"88,040,619","21,501",26.40,26.65,26.10,26.15,+,0.05,26.15,26.20
6,2883,開發金,"85,487,886","10,829",16.65,16.75,16.55,16.70,+,0.05,16.70,16.75
7,2399,映泰,"84,972,059","33,655",26.05,27.20,25.50,27.00,+,1.65,26.95,27.00
8,2340,光磊,"82,750,882","28,458",66.60,66.60,64.50,66.60,+,6.00,66.60,0.00
9,00632R,元大台灣50反1,"81,923,412","5,099",5.22,5.23,5.20,5.21,-,0.04,5.21,5.22
10,00715L,期街口布蘭特正2,"78,556,907","6,000",9.57,9.63,9.52,9.57,+,0.36,9.56,9.57
11,2303,聯電,"70,807,092","26,576",64.40,64.50,63.80,63.90,+,0.20,63.80,63.90
12,3481,群創,"68,457,404","14,160",19.10,19.20,19.00,19.05,+,0.05,19.00,19.05
13,2374,佳能,"64,644,317","26,185",26.00,27.70,25.65,27.70,+,2.50,27.70,0.00
14,2409,友達,"63,480,249","12,446",22.35,22.65,22.20,22.20,-,0.05,22.20,22.25
15,2476,鉅祥,"60,854,794","36,376",73.00,78.00,73.00,77.90,+,6.70,77.80,77.90
16,2002,中鋼,"58,411,810","18,136",35.60,35.65,35.10,35.50,-,0.15,35.45,35.50
17,3037,欣興,"55,627,208","39,081",230.00,240.00,229.00,240.00,+,12.50,239.50,240.00
18,3035,智原,"53,691,189","32,876",248.50,251.50,241.00,243.00,,0.00,243.00,243.50
19,2603,長榮,"52,368,634","20,285",141.50,142.00,139.00,139.00,-,1.00,139.00,139.50
20,3059,華晶科,"50,760,040","27,509",47.15,50.00,47.10,50.00,+,2.85,49.95,50.00
