排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"200,247,564","7,858",5.95,5.95,5.87,5.89,+,0.10,5.88,5.89
2,00637L,元大滬深300正2,"81,628,394","8,835",16.75,16.98,16.63,16.68,-,0.55,16.68,16.69
3,1605,華新,"66,863,710","30,958",39.90,41.25,39.60,41.25,+,0.30,41.25,41.30
4,2388,威盛,"57,192,275","31,389",86.30,93.90,85.30,92.40,+,3.40,92.30,92.40
5,8222,寶一,"56,438,234","28,429",28.05,30.90,27.65,29.90,+,1.75,29.90,29.95
6,00878,國泰永續高股息,"55,920,711","31,409",16.88,17.02,16.87,16.96,-,0.22,16.95,16.96
7,2303,聯電,"54,335,019","17,887",39.45,40.40,39.40,40.15,-,0.60,40.15,40.20
8,2891,中信金,"48,771,034","19,490",22.45,22.55,22.30,22.30,-,0.45,22.30,22.35
9,2610,華航,"45,808,590","13,133",21.60,22.15,21.55,22.05,-,0.30,22.00,22.05
10,2409,友達,"43,708,407","13,755",17.05,17.20,16.95,17.05,-,0.30,17.05,17.10
11,2609,陽明,"42,500,403","20,842",68.50,71.80,68.50,71.80,+,0.70,71.70,71.80
12,2498,宏達電,"41,980,301","20,705",60.00,63.00,59.80,62.60,+,0.40,62.50,62.60
13,2367,燿華,"41,468,276","14,717",22.75,23.90,22.50,23.60,+,0.30,23.60,23.65
14,2882,國泰金,"39,001,825","16,499",42.65,43.00,42.55,42.85,-,0.80,42.80,42.85
15,2618,長榮航,"36,467,964","15,326",32.70,33.50,32.70,33.45,-,0.40,33.40,33.45
16,2313,華通,"35,821,777","18,784",49.10,49.45,48.40,49.15,-,1.35,49.10,49.15
17,3481,群創,"34,691,241","7,683",11.80,12.05,11.75,11.95,-,0.15,11.95,12.00
18,3037,欣興,"33,925,376","18,924",132.50,136.50,132.00,135.50,-,3.50,135.00,135.50
19,2834,臺企銀,"33,416,145","9,498",12.05,12.35,12.05,12.30,-,0.05,12.25,12.30
20,00893,國泰智能電動車,"32,375,877","9,760",12.97,13.06,12.95,12.98,-,0.50,12.97,12.98
