排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"488,726,500","116,975",28.35,29.20,28.20,28.95,+,1.50,28.90,28.95
2,2618,長榮航,"402,061,247","115,643",32.40,32.65,31.40,31.65,+,0.40,31.60,31.65
3,00632R,元大台灣50反1,"139,703,186","6,905",5.11,5.12,5.08,5.09,-,0.08,5.08,5.09
4,2344,華邦電,"98,369,276","37,570",33.00,34.00,32.95,33.85,+,1.70,33.80,33.85
5,3481,群創,"94,996,766","166,702",17.00,17.00,16.70,16.80,+,0.10,16.80,16.85
6,1709,和益,"94,072,459","37,150",30.00,31.30,29.05,30.40,+,1.50,30.40,30.45
7,2303,聯電,"90,864,952","41,861",54.60,54.90,54.10,54.10,+,0.60,54.10,54.20
8,2603,長榮,"85,731,645","37,375",135.00,135.50,133.00,133.50,+,1.50,133.50,134.00
9,3714,富采,"79,806,804","47,695",96.90,97.30,91.50,91.80,-,3.50,91.80,91.90
10,2409,友達,"72,743,762","23,610",20.85,20.90,20.35,20.45,+,0.05,20.45,20.50
11,3035,智原,"65,415,109","48,216",240.00,253.00,239.50,243.00,+,11.00,243.00,243.50
12,2883,開發金,"57,403,246","15,090",19.40,19.45,19.20,19.30,+,0.15,19.30,19.35
13,2891,中信金,"56,263,183","18,380",28.35,28.50,28.20,28.20,+,0.05,28.20,28.25
14,2313,華通,"48,608,217","24,555",46.00,46.80,45.60,46.70,+,1.25,46.70,46.75
15,2888,新光金,"45,685,517","9,293",11.40,11.40,11.30,11.35,+,0.10,11.35,11.40
16,2834,臺企銀,"45,589,090","10,887",11.30,11.35,11.15,11.20,,0.00,11.15,11.20
17,6770,力積電,"42,572,698","26,444",61.00,61.40,59.00,59.20,-,1.20,59.20,59.30
18,00715L,期街口布蘭特正2,"41,925,239","4,315",14.49,14.54,14.28,14.43,-,0.93,14.42,14.43
19,3037,欣興,"38,530,990","31,647",230.00,237.00,229.00,233.50,+,11.00,233.50,234.00
20,8112,至上,"37,839,494","19,703",51.70,54.80,51.10,54.70,+,4.00,54.60,54.70
