排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"462,668,508","111,314",18.10,18.25,16.90,17.00,-,1.35,17.00,17.05
2,2603,長榮,"359,468,075","158,856",147.00,148.00,139.00,140.00,-,4.00,140.00,140.50
3,2409,友達,"331,799,758","75,844",18.95,19.00,17.60,17.80,-,1.25,17.80,17.85
4,2609,陽明,"228,328,850","109,997",143.50,144.00,134.00,134.50,-,5.00,134.50,135.00
5,2303,聯電,"177,627,550","62,833",59.60,60.10,58.30,58.40,-,0.20,58.40,58.50
6,2615,萬海,"161,276,268","90,999",253.00,259.00,241.00,244.00,-,4.00,244.00,244.50
7,5608,四維航,"141,804,261","68,642",63.30,65.80,61.60,63.80,+,3.30,63.80,63.90
8,2601,益航,"114,908,812","36,187",18.15,18.55,17.20,17.40,+,0.05,17.35,17.40
9,2605,新興,"108,817,265","46,258",42.45,43.25,39.70,43.25,+,3.90,43.25,0.00
10,00632R,元大台灣50反1,"106,609,604","5,460",5.65,5.70,5.65,5.68,-,0.02,5.68,5.69
11,4919,新唐,"102,165,986","57,877",153.00,163.50,153.00,163.50,+,14.50,163.50,0.00
12,2606,裕民,"97,162,352","48,817",72.60,75.90,70.50,72.80,+,2.70,72.80,72.90
13,2637,慧洋-KY,"83,695,117","45,638",89.20,94.10,87.00,87.00,-,0.30,87.00,87.10
14,2617,台航,"77,584,816","38,477",54.50,57.30,52.70,53.50,+,0.60,53.50,53.60
15,6116,彩晶,"70,157,885","21,717",17.15,17.15,16.10,16.20,-,0.95,16.15,16.20
16,2607,榮運,"69,610,641","32,659",36.80,38.70,35.70,36.35,+,0.40,36.30,36.35
17,2371,大同,"67,889,448","18,607",27.80,28.80,27.65,28.35,+,0.50,28.35,28.40
18,2887,台新金,"64,963,693","12,464",17.20,17.70,17.10,17.70,+,0.60,17.65,17.70
19,2002,中鋼,"54,105,120","17,897",35.90,36.20,35.30,36.00,+,0.35,35.95,36.00
20,2884,玉山金,"52,734,757","11,603",27.00,27.30,26.90,27.30,+,0.40,27.25,27.30
