排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"404,145,338","77,415",21.15,21.70,20.90,21.50,+,0.65,21.45,21.50
2,2601,益航,"361,275,279","104,866",20.50,20.65,17.30,19.00,-,0.10,18.95,19.00
3,2409,友達,"311,874,504","70,203",23.95,24.35,23.50,24.20,+,0.70,24.15,24.20
4,2615,萬海,"270,589,534","145,340",246.00,262.00,226.00,226.00,-,25.00,0.00,226.00
5,2014,中鴻,"242,804,514","95,916",53.00,54.80,48.20,48.25,-,3.45,48.20,48.25
6,2610,華航,"224,575,419","64,924",20.15,20.40,19.10,19.50,-,0.40,19.50,19.55
7,00632R,元大台灣50反1,"201,977,762","9,842",5.72,5.73,5.64,5.64,-,0.10,5.64,5.65
8,2618,長榮航,"184,151,408","55,341",21.60,21.80,20.20,20.95,-,0.20,20.95,21.00
9,2002,中鋼,"178,862,303","54,452",36.55,36.85,35.10,35.40,-,0.75,35.40,35.45
10,2603,長榮,"174,223,591","123,163",148.00,150.50,138.50,138.50,-,15.00,0.00,138.50
11,2303,聯電,"153,985,685","54,226",51.50,53.20,51.30,53.00,+,2.00,52.90,53.00
12,6116,彩晶,"151,833,388","39,280",22.40,23.10,22.00,22.75,+,0.70,22.75,22.80
13,2605,新興,"143,418,773","61,722",39.90,40.40,36.00,37.55,-,2.35,37.50,37.55
14,2637,慧洋-KY,"136,632,259","69,602",96.90,101.00,89.80,89.80,-,9.90,0.00,89.80
15,2023,燁輝,"135,735,530","44,570",25.30,26.00,23.55,23.75,-,0.55,23.70,23.75
16,2609,陽明,"135,256,310","100,084",146.00,150.00,139.50,139.50,-,15.00,0.00,139.50
17,2883,開發金,"134,910,128","18,694",12.85,13.00,12.80,12.85,+,0.20,12.85,12.90
18,2607,榮運,"111,449,136","46,777",34.10,35.80,31.40,31.40,-,3.45,0.00,31.40
19,2027,大成鋼,"109,066,756","46,999",49.00,49.85,45.75,45.80,-,2.20,45.80,45.85
20,2606,裕民,"104,252,536","52,430",78.90,81.20,74.50,74.50,-,8.20,0.00,74.50
