排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"619,864,827","153,787",23.10,25.35,23.00,25.35,+,2.15,25.30,25.35
2,2618,長榮航,"395,131,049","107,574",25.60,27.70,25.35,27.10,+,1.35,27.05,27.10
3,2603,長榮,"279,511,663","120,922",120.50,122.50,108.00,109.50,-,10.50,109.50,110.00
4,2388,威盛,"236,641,399","114,394",92.80,101.50,85.20,90.00,-,2.50,90.00,90.10
5,2609,陽明,"180,798,159","79,872",115.00,117.50,103.50,106.00,-,9.00,106.00,106.50
6,1711,永光,"126,477,416","49,445",29.40,30.50,28.50,28.50,-,0.90,28.50,28.55
7,3062,建漢,"124,054,661","35,288",26.60,29.25,26.50,29.25,+,2.65,29.25,0.00
8,2303,聯電,"108,617,850","43,548",62.40,62.80,62.10,62.20,-,0.90,62.20,62.30
9,3033,威健,"108,075,438","44,708",31.70,33.00,30.10,31.00,-,0.40,30.95,31.00
10,2027,大成鋼,"105,406,033","46,927",46.65,51.30,46.30,49.40,+,2.65,49.40,49.45
11,2436,偉詮電,"105,028,894","50,781",86.30,93.50,86.30,93.40,+,8.40,93.30,93.40
12,3481,群創,"93,199,285","22,572",16.90,17.35,16.85,17.00,-,0.10,17.00,17.05
13,2409,友達,"91,795,563","21,705",19.80,20.40,19.75,19.90,-,0.10,19.90,19.95
14,1721,三晃,"91,096,854","38,829",25.70,28.00,25.00,26.40,+,0.85,26.40,26.45
15,2883,開發金,"81,592,285","13,882",14.30,14.65,14.30,14.50,+,0.15,14.45,14.50
16,2002,中鋼,"80,281,448","24,661",34.25,35.00,33.95,34.35,+,0.25,34.30,34.35
17,1727,中華化,"75,867,610","39,340",58.20,61.60,54.40,55.00,-,2.30,55.00,55.10
18,1314,中石化,"75,316,469","15,996",13.00,13.55,12.95,13.25,+,0.15,13.25,13.30
19,2615,萬海,"71,409,279","43,200",173.00,177.50,159.50,159.50,-,17.50,0.00,159.50
20,6282,康舒,"71,212,409","36,396",37.10,38.70,36.05,36.25,-,0.85,36.20,36.25
