排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"249,717,870","9,237",5.22,5.25,5.17,5.17,-,0.02,5.17,5.18
2,2603,長榮,"152,964,023","61,173",112.00,116.50,110.50,115.00,-,0.50,115.00,115.50
3,2610,華航,"145,253,907","37,458",23.00,23.80,22.75,23.50,-,0.45,23.50,23.55
4,2409,友達,"137,164,372","33,720",20.60,20.75,20.15,20.30,-,0.80,20.30,20.35
5,3481,群創,"123,499,031","31,528",17.65,17.70,17.20,17.20,-,0.70,17.20,17.25
6,2883,開發金,"120,476,535","32,431",18.15,18.45,17.80,18.45,+,0.05,18.40,18.45
7,2888,新光金,"111,811,439","16,259",11.05,11.20,10.90,11.10,-,0.10,11.10,11.15
8,2303,聯電,"105,175,064","46,910",62.30,62.80,61.20,62.60,-,0.20,62.50,62.60
9,00900,富邦特選高股息30,"70,184,835","28,579",14.68,14.69,14.48,14.60,-,0.21,14.59,14.60
10,2323,中環,"67,295,400","16,341",11.50,11.70,10.75,11.00,-,0.80,10.95,11.00
11,2618,長榮航,"60,533,805","16,662",23.65,24.60,23.50,24.35,,0.00,24.30,24.35
12,3714,富采,"55,993,874","29,630",92.20,93.30,89.20,90.80,-,1.00,90.70,90.80
13,2390,云辰,"49,522,140","8,793",20.80,22.30,20.70,21.20,+,0.65,21.15,21.20
14,2609,陽明,"48,844,903","27,132",97.00,101.00,96.50,99.90,+,0.90,99.90,100.00
15,1732,毛寶,"48,725,004","23,688",52.00,53.80,49.85,49.85,+,0.05,49.85,49.90
16,2330,台積電,"48,665,203","36,231",639.00,655.00,637.00,653.00,+,12.00,653.00,654.00
17,1316,上曜,"44,798,112","17,241",24.35,25.15,23.55,24.75,+,0.65,24.75,24.80
18,2891,中信金,"44,515,632","14,338",27.15,27.65,26.85,27.50,+,0.10,27.50,27.55
19,00903,富邦元宇宙,"42,557,431","11,736",14.79,14.84,14.70,14.77,-,0.20,14.77,14.78
20,2317,鴻海,"42,011,474","18,368",103.00,104.50,102.50,103.00,+,1.00,103.00,103.50
