排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"142,983,844","6,206",5.44,5.49,5.44,5.47,-,0.05,5.47,5.48
2,2618,長榮航,"128,198,838","39,808",36.15,36.35,35.55,35.90,+,0.20,35.85,35.90
3,2603,長榮,"121,717,467","49,447",154.00,155.50,150.50,152.50,+,1.00,152.00,152.50
4,00673R,期元大S&P原油反1,"109,176,061","8,021",7.80,7.85,7.75,7.82,-,0.30,7.82,7.83
5,2610,華航,"106,710,810","29,947",29.15,29.30,28.50,28.65,-,0.10,28.60,28.65
6,2303,聯電,"104,304,351","43,955",49.70,49.85,48.85,49.10,+,0.80,49.05,49.10
7,1605,華新,"103,194,701","43,474",42.80,43.60,41.80,41.90,+,0.05,41.90,41.95
8,2887,台新金,"98,895,191","34,856",19.50,19.55,18.60,18.90,-,0.50,18.85,18.90
9,2888,新光金,"88,119,668","20,612",9.70,9.74,9.60,9.61,-,0.01,9.61,9.62
10,00637L,元大滬深300正2,"83,302,619","9,533",16.05,16.25,15.92,16.12,+,0.26,16.12,16.13
11,2609,陽明,"71,343,984","33,857",132.00,133.00,129.00,130.00,,0.00,130.00,130.50
12,2409,友達,"62,788,556","12,859",17.85,18.20,17.85,18.05,+,0.40,18.00,18.05
13,2834,臺企銀,"57,311,289","13,318",12.90,12.90,12.40,12.45,-,0.20,12.45,12.50
14,2891,中信金,"57,284,435","21,756",29.00,29.10,28.00,28.05,-,0.85,28.05,28.10
15,2637,慧洋-KY,"54,320,964","26,862",103.00,105.00,100.50,105.00,+,4.50,104.50,105.00
16,3481,群創,"51,991,182","12,259",14.40,14.65,14.25,14.35,+,0.15,14.35,14.40
17,4919,新唐,"44,421,700","31,294",168.50,171.00,166.00,168.00,+,5.50,167.50,168.00
18,2317,鴻海,"44,182,291","12,418",105.00,105.50,104.00,104.50,+,0.50,104.00,104.50
19,2607,榮運,"43,076,406","18,327",38.00,39.30,37.60,38.95,+,1.35,38.95,39.00
20,2344,華邦電,"41,026,817","14,872",27.80,28.35,27.65,28.25,+,1.00,28.25,28.30
