排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"198,609,834","7,952",5.95,6.00,5.95,5.98,+,0.09,5.98,5.99
2,00878,國泰永續高股息,"91,760,447","57,020",16.80,16.80,16.66,16.69,-,0.15,16.69,16.70
3,2409,友達,"67,941,022","15,266",17.40,17.60,17.10,17.40,-,0.10,17.40,17.45
4,00673R,期元大S&P原油反1,"66,383,547","4,834",8.68,8.84,8.68,8.83,+,0.31,8.82,8.83
5,00715L,期街口布蘭特正2,"58,874,773","9,108",17.72,17.72,17.30,17.34,-,1.27,17.33,17.34
6,2303,聯電,"57,160,464","24,498",39.60,39.80,39.15,39.20,-,0.75,39.20,39.25
7,2609,陽明,"52,878,740","27,115",69.50,70.30,68.20,69.60,-,1.00,69.60,69.70
8,3481,群創,"50,513,558","9,858",11.75,11.85,11.50,11.75,-,0.10,11.75,11.80
9,2498,宏達電,"49,973,302","22,930",60.00,61.30,59.10,60.40,+,0.30,60.30,60.40
10,2883,開發金,"46,864,720","23,528",13.00,13.05,12.80,12.85,-,0.30,12.85,12.90
11,2891,中信金,"45,737,203","18,504",23.10,23.20,22.80,22.80,-,0.60,22.75,22.80
12,2888,新光金,"43,998,802","13,391",8.48,8.50,8.37,8.38,-,0.13,8.38,8.39
13,3037,欣興,"41,292,410","19,973",137.50,140.00,131.00,139.00,,0.00,138.50,139.00
14,2367,燿華,"39,588,691","12,890",23.20,23.80,23.00,23.80,+,0.25,23.75,23.80
15,2882,國泰金,"39,081,162","20,149",44.00,44.00,43.10,43.15,-,1.10,43.15,43.20
16,2330,台積電,"38,168,331","101,077",477.00,478.00,472.00,472.50,-,16.50,472.50,473.00
17,2887,台新金,"37,558,010","17,088",15.10,15.15,14.80,14.80,-,0.40,14.80,14.85
18,2618,長榮航,"34,792,269","9,771",32.50,32.55,32.15,32.20,-,0.50,32.20,32.25
19,00637L,元大滬深300正2,"32,256,827","3,274",16.19,16.37,16.13,16.25,-,0.02,16.24,16.25
20,2317,鴻海,"32,007,211","18,264",107.50,108.00,106.00,106.00,-,2.50,106.00,106.50
