排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"109,625,146","4,630",5.85,5.91,5.83,5.89,,0.00,5.88,5.89
2,2498,宏達電,"71,861,120","36,497",63.90,64.80,59.90,60.10,-,3.30,60.10,60.20
3,2409,友達,"66,939,766","16,361",17.35,17.70,17.25,17.50,+,0.10,17.50,17.55
4,2603,長榮,"64,268,417","36,330",81.50,82.30,80.20,80.80,+,0.80,80.70,80.80
5,6443,元晶,"61,260,001","32,840",42.75,42.90,39.50,39.60,-,2.60,39.60,39.65
6,2610,華航,"54,176,812","18,220",21.55,22.25,21.50,21.55,+,0.15,21.50,21.55
7,3481,群創,"51,416,759","9,528",12.10,12.15,11.85,11.85,-,0.25,11.85,11.90
8,2367,燿華,"45,115,850","14,969",23.45,23.80,22.80,23.55,+,0.10,23.50,23.55
9,00637L,元大滬深300正2,"44,333,825","5,269",16.29,16.46,16.13,16.27,+,0.21,16.27,16.28
10,2618,長榮航,"43,292,658","13,672",32.85,33.55,32.65,32.70,+,0.10,32.70,32.75
11,3504,揚明光,"38,595,318","22,927",113.00,119.00,105.00,106.50,-,2.50,106.50,107.00
12,1605,華新,"38,280,914","15,409",38.70,39.05,37.30,37.80,-,0.35,37.80,37.85
13,2303,聯電,"38,195,535","13,000",39.95,40.20,39.75,39.95,+,0.15,39.95,40.00
14,00878,國泰永續高股息,"36,296,983","19,649",16.89,16.95,16.81,16.84,,0.00,16.84,16.85
15,2313,華通,"36,232,931","19,454",52.50,53.20,49.80,50.30,-,1.40,50.30,50.40
16,2883,開發金,"35,875,300","16,016",13.15,13.25,13.05,13.15,+,0.05,13.10,13.15
17,6770,力積電,"34,927,583","15,232",30.90,31.55,30.60,30.80,+,0.25,30.80,30.85
18,2609,陽明,"34,268,281","19,316",71.60,72.10,70.30,70.60,-,0.20,70.50,70.60
19,2388,威盛,"33,553,605","17,853",84.00,85.00,78.90,80.40,-,2.70,80.40,80.50
20,1101,台泥,"32,802,558","12,954",39.20,39.85,39.20,39.85,+,0.75,39.80,39.85
