排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"314,686,326","67,403",19.00,19.20,18.25,18.25,-,0.85,18.25,18.30
2,2603,長榮,"225,267,651","95,488",131.50,134.00,128.50,132.50,+,4.50,132.00,132.50
3,00632R,元大台灣50反1,"201,629,843","9,190",5.80,5.90,5.79,5.87,+,0.02,5.86,5.87
4,2409,友達,"187,871,279","45,042",19.75,19.85,19.00,19.05,-,0.70,19.05,19.10
5,2609,陽明,"186,507,131","83,289",129.50,131.50,126.00,130.50,+,4.00,130.00,130.50
6,2303,聯電,"142,080,089","54,324",56.30,56.40,54.40,55.70,+,0.20,55.70,55.80
7,2371,大同,"105,411,015","30,957",26.45,28.90,26.30,28.00,+,1.70,28.00,28.05
8,2615,萬海,"104,732,610","56,779",219.00,225.50,213.00,225.50,+,12.50,225.50,226.00
9,00689R,國泰20年美債反1,"101,788,000",18,13.68,13.68,13.63,13.64,-,0.09,13.64,13.65
10,00637L,元大滬深300正2,"98,706,628","15,429",21.01,21.08,19.44,19.45,-,1.39,19.45,19.46
11,4919,新唐,"86,741,845","49,521",139.00,148.00,138.00,144.00,+,9.00,144.00,144.50
12,2883,開發金,"86,225,353","19,671",13.20,13.30,12.90,13.15,-,0.05,13.15,13.20
13,5608,四維航,"84,724,181","42,755",53.40,55.40,52.20,55.00,+,3.30,55.00,55.10
14,2002,中鋼,"76,345,228","28,997",35.50,35.80,34.70,35.10,-,0.20,35.10,35.15
15,2612,中航,"73,541,365","34,452",74.10,76.80,68.70,73.80,-,0.50,73.60,73.80
16,2617,台航,"61,360,143","31,687",49.65,51.10,46.35,48.10,-,1.15,48.10,48.15
17,2330,台積電,"47,741,449","72,684",560.00,563.00,551.00,552.00,-,7.00,552.00,553.00
18,2888,新光金,"46,854,195","8,987",9.07,9.07,8.93,8.94,-,0.08,8.94,8.95
19,6116,彩晶,"45,102,740","14,002",18.05,18.15,17.30,17.35,-,0.65,17.35,17.40
20,2481,強茂,"44,882,360","28,314",101.00,107.00,99.20,105.00,+,6.00,104.50,105.00
