排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"763,926,072","162,999",21.00,22.75,20.70,22.40,+,1.70,22.35,22.40
2,2409,友達,"733,470,330","159,748",22.20,23.95,21.85,23.25,+,1.25,23.25,23.30
3,2002,中鋼,"536,621,415","160,506",36.00,38.25,35.80,37.80,+,3.00,37.80,37.85
4,2603,長榮,"425,368,888","137,311",72.40,76.30,72.10,76.30,+,6.90,76.30,0.00
5,2609,陽明,"375,849,670","127,058",76.90,80.50,76.00,80.50,+,7.30,80.50,0.00
6,00632R,元大台灣50反1,"260,016,262","13,036",6.15,6.18,6.08,6.13,+,0.03,6.13,6.14
7,6116,彩晶,"222,817,606","51,703",18.55,19.65,18.50,19.65,+,1.75,19.65,0.00
8,2303,聯電,"211,964,090","76,279",48.35,49.20,47.50,48.30,,0.00,48.30,48.35
9,2014,中鴻,"204,558,179","56,001",42.65,45.00,42.60,45.00,+,4.05,45.00,0.00
10,2610,華航,"203,340,752","43,708",15.20,16.05,15.05,15.85,+,0.80,15.85,15.90
11,2344,華邦電,"130,513,321","43,058",28.95,29.70,27.75,28.85,+,0.65,28.80,28.85
12,00677U,期富邦VIX,"125,850,899","3,824",1.74,1.78,1.72,1.76,+,0.11,1.76,1.77
13,2027,大成鋼,"113,023,751","43,098",39.30,41.50,39.05,41.50,+,3.75,41.50,0.00
14,2023,燁輝,"112,658,206","34,360",20.00,21.75,20.00,21.30,+,1.30,21.30,21.35
15,1605,華新,"110,926,985","36,985",23.00,25.00,23.00,24.30,+,1.40,24.30,24.35
16,2883,開發金,"106,987,838","20,310",12.00,12.15,11.80,11.95,-,0.15,11.95,12.00
17,1802,台玻,"106,205,294","39,201",28.40,30.65,28.20,29.50,+,1.10,29.50,29.55
18,1314,中石化,"96,950,034","20,554",12.15,12.75,12.00,12.35,,0.00,12.30,12.35
19,2618,長榮航,"86,225,277","22,211",14.40,15.40,14.30,15.30,+,0.85,15.25,15.30
20,2882,國泰金,"78,932,148","24,531",54.00,54.90,53.00,54.30,+,0.80,54.20,54.30
