排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"241,335,355","12,571",5.16,5.21,5.15,5.19,+,0.10,5.19,5.20
2,2409,友達,"227,334,187","56,124",21.25,21.50,21.00,21.10,-,1.25,21.10,21.15
3,3481,群創,"184,723,529","44,188",18.00,18.10,17.70,17.90,-,0.90,17.85,17.90
4,2603,長榮,"178,893,090","92,380",122.00,122.50,115.50,115.50,-,8.50,115.50,116.00
5,2888,新光金,"142,498,139","25,017",11.40,11.45,11.15,11.20,-,0.30,11.20,11.25
6,2883,開發金,"124,608,494","39,849",18.55,18.65,18.25,18.40,-,0.35,18.35,18.40
7,2323,中環,"110,111,000","27,304",12.55,12.95,11.80,11.80,-,1.00,11.80,11.85
8,2610,華航,"109,473,210","35,478",24.60,24.75,23.95,23.95,-,1.05,23.95,24.00
9,00900,富邦特選高股息30,"88,587,013","36,987",14.94,14.95,14.80,14.81,-,0.16,14.81,14.82
10,2303,聯電,"84,304,314","36,686",62.70,63.30,62.60,62.80,-,0.70,62.70,62.80
11,2609,陽明,"65,444,819","35,098",103.00,103.50,99.00,99.00,-,5.00,99.00,99.10
12,2618,長榮航,"65,173,715","21,127",24.90,25.05,24.05,24.35,-,0.95,24.35,24.40
13,2498,宏達電,"58,330,816","27,682",68.90,71.40,67.50,69.10,-,0.10,69.10,69.20
14,2330,台積電,"53,966,101","66,088",644.00,646.00,637.00,641.00,-,10.00,641.00,642.00
15,3017,奇鋐,"51,902,321","31,065",96.10,102.00,96.00,99.20,+,1.20,99.20,99.50
16,2891,中信金,"50,003,427","15,733",27.40,27.50,27.10,27.40,-,0.30,27.35,27.40
17,3714,富采,"48,457,494","32,116",94.60,95.60,91.50,91.80,-,4.70,91.70,91.80
18,00893,國泰智能電動車,"47,875,629","19,891",15.43,15.43,15.33,15.34,-,0.45,15.34,15.35
19,2027,大成鋼,"47,769,061","21,224",45.70,46.35,45.20,45.55,+,0.10,45.55,45.60
20,00637L,元大滬深300正2,"46,219,015","6,095",21.33,21.39,20.95,21.00,-,0.29,21.00,21.01
