排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"155,766,549","7,378",5.88,5.98,5.87,5.90,,0.00,5.90,5.91
2,2498,宏達電,"129,335,527","58,184",63.70,64.30,57.50,58.30,-,5.00,58.30,58.40
3,2618,長榮航,"94,202,738","30,649",29.90,30.70,29.25,30.55,X,0.00,30.50,30.55
4,1524,耿鼎,"91,680,987","33,446",25.80,26.00,24.15,24.15,-,1.35,24.15,24.20
5,2610,華航,"79,837,605","24,636",20.85,21.20,20.35,21.05,,0.00,21.05,21.10
6,2303,聯電,"75,435,773","28,036",39.80,40.20,39.35,40.00,+,0.70,40.00,40.05
7,2603,長榮,"59,991,966","29,555",93.20,94.10,92.00,94.00,+,0.80,94.00,94.10
8,00673R,期元大S&P原油反1,"57,674,306","4,030",8.42,8.49,8.41,8.45,+,0.20,8.45,8.46
9,00878,國泰永續高股息,"52,331,395","22,276",16.80,16.80,16.63,16.77,+,0.02,16.76,16.77
10,00637L,元大滬深300正2,"45,132,649","6,149",16.49,16.72,16.45,16.58,+,0.01,16.58,16.59
11,3037,欣興,"44,073,209","26,497",148.00,149.50,142.50,146.00,-,1.50,145.50,146.00
12,3481,群創,"41,257,321","7,561",10.50,10.60,10.30,10.50,,0.00,10.45,10.50
13,2317,鴻海,"40,577,638","15,013",108.00,108.50,106.50,108.00,-,0.50,108.00,108.50
14,3504,揚明光,"37,747,281","25,868",96.10,100.50,94.50,100.50,+,4.00,100.00,100.50
15,00715L,期街口布蘭特正2,"36,269,942","6,621",19.00,19.00,18.57,18.78,-,1.22,18.77,18.78
16,2883,開發金,"31,798,140","12,654",12.75,12.90,12.70,12.85,,0.00,12.80,12.85
17,00900,富邦特選高股息30,"31,721,548","10,076",12.21,12.22,11.99,12.10,-,0.13,12.10,12.11
18,2609,陽明,"31,293,867","17,008",86.60,87.60,85.60,87.50,+,0.50,87.40,87.50
19,2409,友達,"30,765,732","6,356",13.90,13.95,13.65,13.85,,0.00,13.80,13.85
20,3035,智原,"29,433,240","17,515",148.50,150.50,143.00,149.00,+,0.50,148.50,149.00
