排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"236,257,390","95,392",46.30,48.80,45.85,48.50,+,4.10,48.45,48.50
2,1605,華新,"206,346,136","79,888",43.25,46.75,43.00,46.75,+,4.25,46.75,0.00
3,3481,群創,"165,265,207","31,254",13.35,14.05,13.00,13.95,+,0.85,13.90,13.95
4,00632R,元大台灣50反1,"164,775,581","6,803",5.59,5.63,5.56,5.58,-,0.03,5.57,5.58
5,2888,新光金,"132,835,088","21,305",9.75,9.77,9.66,9.76,-,0.01,9.76,9.77
6,2618,長榮航,"126,381,629","47,835",34.80,35.10,33.70,33.75,-,0.85,33.75,33.80
7,2409,友達,"121,443,312","26,152",16.50,17.20,16.20,17.10,+,0.80,17.05,17.10
8,1708,東鹼,"103,814,305","47,487",58.40,63.00,58.20,59.60,+,2.10,59.60,59.80
9,00637L,元大滬深300正2,"89,072,914","10,076",15.57,15.89,15.34,15.52,+,0.15,15.51,15.52
10,2610,華航,"83,958,921","27,437",27.90,28.10,27.30,27.40,-,0.35,27.40,27.45
11,2603,長榮,"63,157,535","26,595",142.00,142.00,138.00,138.00,-,2.00,138.00,138.50
12,2883,開發金,"60,680,776","17,895",17.80,17.90,17.50,17.90,+,0.10,17.85,17.90
13,6443,元晶,"52,325,382","26,103",45.70,46.00,44.00,44.45,-,1.15,44.45,44.50
14,2330,台積電,"50,406,145","79,897",530.00,532.00,523.00,531.00,+,5.00,530.00,531.00
15,3037,欣興,"47,221,179","64,504",213.00,215.50,205.00,205.50,-,11.00,205.00,205.50
16,3682,亞太電,"46,186,563","2,644",7.57,7.57,7.25,7.37,-,0.12,7.37,7.40
17,2891,中信金,"45,694,877","12,583",28.70,29.00,28.50,29.00,+,0.10,28.95,29.00
18,2834,臺企銀,"42,047,459","8,896",12.65,12.80,12.50,12.70,+,0.10,12.65,12.70
19,2884,玉山金,"40,381,130","11,351",33.40,33.50,32.65,33.30,+,0.10,33.25,33.30
20,2002,中鋼,"35,435,137","12,285",35.65,36.20,35.60,36.05,+,0.45,36.05,36.10
