排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"413,675,099","195,082",193.00,196.50,186.50,188.00,,0.00,188.00,188.50
2,2027,大成鋼,"173,805,158","77,316",58.40,61.80,58.30,60.00,+,1.70,60.00,60.10
3,2883,開發金,"144,683,666","28,930",14.80,14.90,14.35,14.45,-,0.25,14.45,14.50
4,2303,聯電,"142,678,384","50,529",53.40,53.40,52.50,52.60,-,1.10,52.60,52.70
5,3481,群創,"141,267,838","37,793",19.70,19.75,19.40,19.45,-,0.45,19.45,19.50
6,1605,華新,"131,903,273","46,952",29.90,30.70,29.25,29.90,+,1.60,29.90,29.95
7,2615,萬海,"128,978,222","75,110",293.00,298.00,282.00,286.00,,0.00,285.50,286.00
8,2888,新光金,"108,909,941","14,048",10.10,10.15,9.91,10.00,,0.00,10.00,10.05
9,2344,華邦電,"107,915,727","40,707",34.60,34.65,33.60,34.00,-,1.00,33.95,34.00
10,00632R,元大台灣50反1,"102,417,218","5,640",5.50,5.53,5.48,5.48,+,0.04,5.48,5.49
11,2002,中鋼,"95,745,158","33,399",36.20,36.95,36.00,36.60,+,0.25,36.55,36.60
12,1802,台玻,"85,660,934","38,380",46.35,47.90,45.50,45.80,X,0.00,45.80,45.85
13,2406,國碩,"82,800,197","25,257",24.45,26.25,24.30,26.25,+,2.35,26.25,0.00
14,3576,聯合再生,"79,841,471","21,089",12.70,13.60,12.70,13.35,+,0.75,13.35,13.40
15,00637L,元大滬深300正2,"76,569,010","11,302",24.74,24.97,24.20,24.76,-,0.35,24.75,24.76
16,2409,友達,"74,866,867","20,453",21.15,21.25,20.80,20.90,-,0.45,20.90,20.95
17,2014,中鴻,"61,257,554","27,313",52.10,55.20,52.10,53.10,+,0.10,53.10,53.20
18,6116,彩晶,"61,032,105","17,759",20.45,20.65,20.05,20.35,-,0.35,20.35,20.40
19,2881,富邦金,"59,854,715","21,831",84.50,85.70,82.40,83.00,+,0.10,83.00,83.10
20,2882,國泰金,"59,101,441","19,059",60.40,61.00,59.10,59.70,-,0.10,59.70,59.80
