排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"148,811,597","55,261",40.45,40.50,38.70,38.80,-,0.65,38.80,38.85
2,2498,宏達電,"138,096,537","69,168",65.70,68.40,64.50,65.40,+,0.70,65.40,65.50
3,00632R,元大台灣50反1,"135,842,589","6,864",5.80,5.86,5.79,5.86,,0.00,5.85,5.86
4,2419,仲琦,"93,592,231","39,811",27.80,29.00,27.35,28.25,+,1.60,28.25,28.30
5,2409,友達,"86,299,562","20,247",13.80,14.00,13.20,13.25,-,0.45,13.25,13.30
6,3037,欣興,"85,102,439","65,622",173.50,173.50,162.00,162.00,-,17.50,0.00,162.00
7,2618,長榮航,"75,734,427","25,141",34.45,34.60,33.60,33.60,-,0.70,33.60,33.65
8,1605,華新,"69,964,694","26,455",33.25,34.45,33.20,34.20,+,1.20,34.20,34.25
9,2603,長榮,"69,911,529","47,833",94.60,94.80,91.70,92.00,-,2.00,92.00,92.10
10,00673R,期元大S&P原油反1,"65,750,609","5,950",8.10,8.11,8.00,8.06,-,0.19,8.05,8.06
11,00637L,元大滬深300正2,"61,237,858","8,172",18.00,18.25,17.82,17.95,+,0.13,17.95,17.96
12,3481,群創,"58,314,378","10,609",10.80,10.85,10.35,10.45,-,0.20,10.45,10.50
13,3035,智原,"58,304,101","39,776",165.50,166.50,155.50,155.50,-,7.50,155.50,156.00
14,1513,中興電,"48,358,918","25,566",54.80,57.50,54.30,56.70,+,2.30,56.60,56.70
15,2482,連宇,"48,002,338","22,936",29.00,29.95,28.35,28.40,-,0.35,28.40,28.45
16,2002,中鋼,"41,723,635","22,498",27.60,27.80,27.30,27.35,-,0.25,27.35,27.40
17,2834,臺企銀,"38,185,130","8,669",12.30,12.45,12.25,12.40,+,0.15,12.40,12.45
18,2884,玉山金,"37,639,769","19,501",27.20,27.65,27.15,27.65,X,0.00,27.60,27.65
19,1560,中砂,"36,789,848","23,934",160.50,165.00,149.00,155.50,-,2.00,155.00,155.50
20,1524,耿鼎,"36,776,889","15,636",21.80,22.45,21.45,21.45,+,0.05,21.45,21.50
