排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"299,750,980","15,860",5.83,5.83,5.75,5.75,-,0.15,5.75,5.76
2,2303,聯電,"159,318,746","61,976",40.95,42.35,40.60,42.15,+,2.15,42.15,42.20
3,2603,長榮,"123,939,466","60,215",96.20,99.30,95.90,99.20,+,5.20,99.10,99.20
4,2883,開發金,"76,047,841","14,026",12.90,13.45,12.90,13.35,+,0.50,13.35,13.40
5,2498,宏達電,"67,898,703","30,072",59.80,62.00,59.10,62.00,+,3.70,61.90,62.00
6,2609,陽明,"62,851,040","32,552",89.00,90.50,88.70,90.50,+,3.00,90.40,90.50
7,1524,耿鼎,"59,206,569","22,147",24.25,25.30,24.20,24.95,+,0.80,24.90,24.95
8,2618,長榮航,"57,507,734","17,393",31.05,31.85,30.95,31.70,+,1.15,31.70,31.75
9,00673R,期元大S&P原油反1,"51,965,892","3,587",8.65,8.68,8.60,8.61,+,0.16,8.61,8.62
10,2313,華通,"48,413,251","24,704",49.05,50.60,48.40,49.15,+,0.60,49.15,49.20
11,2610,華航,"40,936,225","13,268",21.40,21.75,21.35,21.75,+,0.70,21.75,21.80
12,3037,欣興,"40,722,271","25,108",148.50,154.00,147.50,150.50,+,4.50,150.50,151.00
13,00637L,元大滬深300正2,"40,470,903","6,378",16.75,16.89,16.60,16.63,+,0.05,16.62,16.63
14,2891,中信金,"37,350,285","8,166",22.50,23.05,22.45,23.00,+,0.75,22.95,23.00
15,00715L,期街口布蘭特正2,"37,050,635","6,952",17.66,17.86,17.54,17.76,-,1.02,17.75,17.76
16,5258,虹堡,"36,006,133","20,050",61.50,66.60,61.20,65.60,+,5.00,65.50,65.60
17,6770,力積電,"35,472,355","12,929",34.15,34.45,33.85,34.20,+,0.40,34.20,34.25
18,2330,台積電,"35,052,642","49,928",509.00,516.00,507.00,516.00,+,16.00,515.00,516.00
19,00878,國泰永續高股息,"34,827,756","12,836",16.86,17.00,16.86,16.97,+,0.20,16.97,16.98
20,3481,群創,"33,712,872","6,447",10.55,10.75,10.55,10.70,+,0.20,10.65,10.70
