排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"528,482,902","78,338",11.10,11.60,11.10,11.55,+,0.70,11.55,11.60
2,2610,華航,"521,734,347","122,031",28.75,29.10,27.80,28.35,-,0.65,28.35,28.40
3,3481,群創,"502,793,840","111,628",17.95,19.30,17.90,18.70,+,1.00,18.70,18.75
4,2409,友達,"365,001,007","80,878",20.40,22.10,20.30,21.50,+,1.40,21.45,21.50
5,2618,長榮航,"278,794,062","75,025",29.00,29.00,27.85,28.30,-,0.95,28.30,28.35
6,2883,開發金,"206,780,826","50,397",17.10,17.50,16.80,17.10,+,0.15,17.10,17.15
7,2371,大同,"136,417,345","43,530",34.80,36.30,34.50,36.20,+,1.40,36.15,36.20
8,6116,彩晶,"129,003,105","33,984",15.20,16.35,15.15,15.95,+,0.80,15.95,16.00
9,2340,光磊,"126,216,505","59,761",50.70,53.20,50.50,50.90,+,1.95,50.90,51.00
10,2603,長榮,"124,842,281","52,418",117.50,121.50,116.50,119.00,+,2.00,119.00,119.50
11,00632R,元大台灣50反1,"119,166,088","7,605",5.30,5.30,5.26,5.26,-,0.05,5.26,5.27
12,2834,臺企銀,"93,689,405","22,167",9.74,10.05,9.73,9.95,+,0.21,9.94,9.95
13,3041,揚智,"87,824,676","41,413",38.20,41.30,36.85,38.50,+,0.90,38.50,38.55
14,2498,宏達電,"84,573,854","47,350",86.50,88.50,85.00,86.10,-,1.40,86.00,86.10
15,2303,聯電,"83,090,853","26,748",63.60,63.90,63.00,63.10,-,0.50,63.10,63.20
16,3016,嘉晶,"82,390,268","43,219",133.00,134.00,124.00,130.00,+,2.50,129.50,130.00
17,3545,敦泰,"72,480,078","53,165",173.00,184.00,172.00,173.50,+,2.00,173.50,174.00
18,2882,國泰金,"61,650,948","25,910",62.10,63.50,61.70,63.00,+,0.80,63.00,63.10
19,2609,陽明,"61,108,380","27,720",107.50,111.50,107.00,109.50,+,2.00,109.50,110.00
20,2002,中鋼,"56,901,059","20,640",33.10,33.20,32.90,32.95,-,0.10,32.95,33.00
