排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1727,中華化,"143,819,739","59,319",46.80,47.90,43.30,44.15,+,0.60,44.15,44.20
2,1718,中纖,"142,130,121","30,497",11.40,11.95,10.95,11.70,+,0.30,11.65,11.70
3,2603,長榮,"137,844,207","69,135",92.80,94.80,91.70,91.70,-,0.70,91.70,91.80
4,1710,東聯,"116,099,309","36,750",25.00,26.80,23.85,26.20,+,1.70,26.15,26.20
5,00632R,元大台灣50反1,"104,478,238","5,285",5.59,5.62,5.56,5.57,-,0.05,5.57,5.58
6,2303,聯電,"103,901,458","34,318",59.10,59.90,58.40,59.60,+,1.20,59.50,59.60
7,3035,智原,"102,341,546","58,483",144.50,155.00,142.50,147.50,+,6.50,147.50,148.00
8,1711,永光,"98,089,777","33,392",27.05,27.25,25.95,26.50,-,0.55,26.45,26.50
9,3037,欣興,"84,087,527","33,835",133.00,141.50,132.50,141.50,+,12.50,141.50,0.00
10,2609,陽明,"82,507,998","44,195",88.80,90.60,88.00,88.00,-,1.00,88.00,88.10
11,2344,華邦電,"80,244,654","27,249",24.90,24.95,24.00,24.70,-,0.80,24.65,24.70
12,2371,大同,"77,369,888","25,329",35.25,35.50,34.05,34.30,-,0.95,34.25,34.30
13,2615,萬海,"69,972,012","35,185",158.00,165.50,157.00,158.00,-,2.00,158.00,158.50
14,2888,新光金,"69,870,725","10,798",9.91,9.91,9.77,9.80,-,0.01,9.80,9.81
15,3481,群創,"67,454,860","13,872",15.95,16.20,15.80,16.00,+,0.20,16.00,16.05
16,2409,友達,"54,403,217","11,238",17.35,17.70,17.30,17.60,+,0.35,17.55,17.60
17,2498,宏達電,"46,322,945","20,225",39.00,41.00,37.60,39.95,+,1.55,39.95,40.00
18,2481,強茂,"46,240,101","28,363",95.40,101.50,94.70,101.50,+,8.90,101.50,0.00
19,1440,南紡,"45,216,265","16,577",22.70,24.10,22.15,24.05,+,1.05,24.05,24.10
20,2618,長榮航,"44,631,544","10,800",18.65,19.05,18.60,18.90,+,0.35,18.90,18.95
