排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"315,314,705","118,434",124.50,133.50,121.00,133.50,+,8.50,133.00,133.50
2,2603,長榮,"308,309,639","132,067",134.50,137.00,130.50,137.00,+,5.00,136.50,137.00
3,2303,聯電,"166,046,386","63,743",60.30,61.50,59.80,60.10,+,0.20,60.10,60.20
4,2002,中鋼,"153,507,866","47,530",37.30,38.10,37.15,38.00,+,0.95,37.95,38.00
5,2344,華邦電,"125,780,237","46,777",30.95,31.30,30.35,30.65,-,1.20,30.65,30.70
6,2890,永豐金,"110,537,376","20,562",13.40,13.45,13.20,13.30,X,0.00,13.25,13.30
7,2615,萬海,"103,072,085","59,461",221.00,230.00,214.00,230.00,+,13.00,229.50,230.00
8,2886,兆豐金,"101,904,665","40,644",30.75,30.95,30.60,30.70,X,0.00,30.70,30.75
9,1101,台泥,"87,897,408","30,427",45.85,47.75,45.65,47.60,X,0.00,47.55,47.60
10,3481,群創,"83,360,315","16,969",19.80,20.00,19.70,19.85,+,0.10,19.85,19.90
11,8150,南茂,"75,137,996","38,018",55.60,58.20,54.90,57.30,+,3.30,57.30,57.40
12,2618,長榮航,"58,597,346","13,565",19.05,19.20,18.65,18.75,+,0.30,18.75,18.80
13,2409,友達,"56,399,874","13,623",20.95,21.05,20.70,20.75,-,0.10,20.75,20.80
14,2891,中信金,"56,232,547","7,720",23.05,23.05,22.85,22.90,-,0.10,22.85,22.90
15,2610,華航,"52,764,542","11,812",17.80,17.90,17.45,17.55,+,0.10,17.55,17.60
16,2027,大成鋼,"51,696,975","22,578",51.60,53.50,51.20,53.50,+,2.60,53.50,53.60
17,00632R,元大台灣50反1,"50,273,251","2,161",5.59,5.61,5.57,5.59,,0.00,5.58,5.59
18,2363,矽統,"46,106,428","20,383",26.60,27.80,26.55,26.90,+,0.40,26.90,26.95
19,00637L,元大滬深300正2,"43,350,732","4,892",22.44,22.46,21.98,22.03,-,0.38,22.02,22.03
20,2885,元大金,"40,837,340","13,659",24.30,24.65,24.10,24.40,+,0.15,24.35,24.40
