排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"187,568,011","7,276",5.91,5.92,5.88,5.90,-,0.01,5.90,5.91
2,1524,耿鼎,"133,692,625","51,018",27.45,27.60,24.80,25.50,-,1.35,25.45,25.50
3,2498,宏達電,"81,086,264","36,195",64.80,66.50,63.30,63.30,-,1.00,63.30,63.40
4,2610,華航,"73,667,950","23,948",21.30,21.55,20.80,21.05,-,0.50,21.05,21.10
5,00637L,元大滬深300正2,"73,222,345","9,614",16.69,17.01,16.48,16.57,-,0.20,16.57,16.58
6,2618,長榮航,"72,403,463","26,085",31.00,31.55,30.50,30.75,-,0.80,30.75,30.80
7,00900,富邦特選高股息30,"72,045,015","18,168",12.05,12.46,12.03,12.23,-,0.41,12.22,12.23
8,3481,群創,"59,980,443","10,374",10.55,10.80,10.45,10.50,-,0.10,10.50,10.55
9,2603,長榮,"56,352,179","28,207",94.40,94.70,92.70,93.20,-,0.10,93.20,93.30
10,2409,友達,"55,503,807","11,095",13.70,14.10,13.65,13.85,-,0.05,13.80,13.85
11,00878,國泰永續高股息,"51,715,167","23,994",16.80,16.82,16.71,16.75,-,0.04,16.74,16.75
12,2303,聯電,"46,591,014","17,607",39.10,39.35,38.80,39.30,+,0.20,39.25,39.30
13,3037,欣興,"44,478,699","25,620",150.00,151.00,145.50,147.50,-,0.50,147.50,148.00
14,2634,漢翔,"42,434,265","20,786",38.70,38.80,36.00,37.10,-,1.10,37.10,37.15
15,6116,彩晶,"39,375,716","10,232",10.20,10.60,10.05,10.10,+,0.39,10.10,10.15
16,2883,開發金,"36,845,553","12,109",12.75,12.85,12.70,12.85,-,0.05,12.80,12.85
17,2891,中信金,"33,265,322","9,918",22.35,22.55,22.25,22.30,-,0.15,22.30,22.35
18,2419,仲琦,"32,107,393","15,191",28.45,28.70,27.00,27.50,-,2.10,27.50,27.55
19,2317,鴻海,"31,052,217","12,003",107.50,108.50,107.00,108.50,+,0.50,108.00,108.50
20,2330,台積電,"29,838,832","25,570",494.00,501.00,493.00,501.00,+,9.00,500.00,501.00
