排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"426,579,560","185,426",170.00,179.00,166.00,179.00,+,16.00,179.00,0.00
2,2303,聯電,"182,155,940","56,284",54.40,55.30,54.20,55.10,+,1.10,55.10,55.20
3,3481,群創,"169,924,417","42,193",19.65,20.15,19.25,20.10,+,0.50,20.05,20.10
4,2409,友達,"142,444,473","36,086",20.85,21.60,20.35,21.60,+,0.75,21.55,21.60
5,2615,萬海,"140,575,690","84,010",264.50,278.50,257.00,278.50,+,25.00,278.50,0.00
6,2344,華邦電,"94,198,566","35,066",35.40,35.90,34.70,35.20,+,0.10,35.20,35.25
7,2606,裕民,"92,990,530","47,766",69.80,73.90,68.50,73.90,+,6.70,73.90,0.00
8,2027,大成鋼,"92,125,176","40,959",55.20,58.50,54.90,58.50,+,4.10,58.40,58.50
9,00632R,元大台灣50反1,"91,050,203","5,286",5.44,5.46,5.40,5.41,-,0.04,5.40,5.41
10,2610,華航,"87,633,547","25,228",17.70,18.60,17.70,18.60,+,1.05,18.55,18.60
11,2356,英業達,"85,861,021","24,831",24.80,24.80,23.90,24.05,X,0.00,24.05,24.10
12,2883,開發金,"84,279,062","15,926",14.00,14.20,14.00,14.20,+,0.25,14.15,14.20
13,2002,中鋼,"80,161,837","29,481",36.25,37.10,36.05,37.00,+,1.10,37.00,37.05
14,2618,長榮航,"76,707,601","22,433",18.70,19.60,18.60,19.55,+,1.05,19.55,19.60
15,6116,彩晶,"75,869,695","21,382",20.85,21.30,20.30,21.10,+,0.25,21.10,21.15
16,1802,台玻,"72,237,219","32,740",43.90,44.20,41.90,43.20,-,0.20,43.20,43.25
17,2014,中鴻,"71,744,958","33,394",51.90,54.40,51.40,54.40,+,3.70,54.40,54.50
18,2314,台揚,"64,645,606","33,905",59.80,64.20,59.10,62.00,+,2.50,61.90,62.00
19,2317,鴻海,"63,085,625","30,392",117.00,120.00,116.50,119.50,+,3.50,119.00,119.50
20,00715L,期街口布蘭特正2,"63,015,429","7,660",8.90,8.91,8.79,8.91,-,0.46,8.90,8.91
