排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"126,701,329","4,601",5.90,5.97,5.90,5.95,+,0.02,5.95,5.96
2,2609,陽明,"77,373,851","42,220",72.00,72.00,67.60,68.00,-,5.50,68.00,68.10
3,2603,長榮,"69,441,741","46,381",185.50,186.00,169.00,169.00,X,0.00,169.00,169.50
4,00637L,元大滬深300正2,"67,011,860","6,195",16.12,16.42,16.01,16.26,,0.00,16.25,16.26
5,2610,華航,"65,398,759","19,210",22.90,23.00,22.35,22.45,-,0.15,22.45,22.50
6,2409,友達,"60,867,848","12,949",18.10,18.10,17.65,17.95,-,0.15,17.90,17.95
7,2618,長榮航,"57,783,660","18,025",34.20,34.50,33.60,33.95,,0.00,33.95,34.00
8,00878,國泰永續高股息,"40,475,982","23,788",16.94,16.95,16.85,16.88,-,0.02,16.88,16.89
9,2890,永豐金,"40,281,482","15,733",18.20,18.25,17.60,17.75,-,0.70,17.70,17.75
10,2498,宏達電,"39,340,828","19,332",62.10,63.10,61.00,61.30,+,0.10,61.30,61.40
11,1605,華新,"39,182,671","17,445",39.75,40.40,39.70,39.75,+,0.40,39.75,39.80
12,3481,群創,"38,407,857","7,555",12.05,12.05,11.80,11.90,-,0.10,11.85,11.90
13,6443,元晶,"36,680,235","19,141",42.70,42.75,41.65,41.70,-,0.50,41.70,41.75
14,2303,聯電,"31,877,611","12,681",39.95,40.10,39.70,39.95,,0.00,39.95,40.00
15,2891,中信金,"29,847,062","10,044",22.10,22.40,22.10,22.15,+,0.05,22.15,22.20
16,2888,新光金,"29,518,064","5,660",8.70,8.77,8.69,8.70,+,0.01,8.70,8.71
17,1513,中興電,"28,914,911","16,872",65.40,67.60,64.20,64.20,-,0.30,64.20,64.30
18,6770,力積電,"28,816,302","12,133",32.10,32.40,31.45,31.75,-,0.40,31.70,31.75
19,1708,東鹼,"27,689,730","16,523",52.30,52.40,48.10,48.10,-,4.00,48.10,48.15
20,2883,開發金,"27,471,653","11,035",13.10,13.15,12.90,12.95,-,0.15,12.95,13.00
