排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"176,339,466","22,898",11.80,12.00,11.70,11.85,+,0.15,11.85,11.90
2,1316,上曜,"118,693,025","39,796",23.70,26.05,23.25,24.85,+,1.15,24.85,24.90
3,2368,金像電,"107,650,713","64,002",83.00,86.70,81.30,86.50,+,4.60,86.40,86.50
4,00632R,元大台灣50反1,"103,629,720","4,838",5.03,5.07,5.01,5.07,+,0.04,5.06,5.07
5,2303,聯電,"97,361,618","42,747",64.50,64.90,63.80,63.80,-,0.50,63.80,63.90
6,2883,開發金,"87,750,027","20,269",18.95,19.15,18.80,19.10,+,0.20,19.05,19.10
7,2603,長榮,"86,936,264","37,717",125.50,129.00,124.50,127.00,,0.00,127.00,127.50
8,2610,華航,"76,615,808","20,929",25.95,26.15,25.45,25.45,-,0.50,25.45,25.50
9,3714,富采,"67,398,861","41,388",94.10,97.50,91.60,91.60,-,2.60,91.60,91.70
10,00881,國泰台灣5G+,"52,300,604","23,718",18.53,18.64,18.42,18.42,X,0.00,18.42,18.43
11,00637L,元大滬深300正2,"48,847,324","7,231",20.27,20.81,20.06,20.55,+,0.35,20.55,20.56
12,2330,台積電,"48,802,321","65,357",678.00,681.00,662.00,662.00,-,21.00,662.00,663.00
13,2409,友達,"42,550,535","10,054",22.00,22.20,21.85,21.85,-,0.05,21.85,21.90
14,2891,中信金,"42,466,624","12,135",27.90,28.05,27.80,27.90,+,0.10,27.90,27.95
15,3481,群創,"39,994,906","9,087",18.45,18.65,18.40,18.40,,0.00,18.40,18.45
16,2834,臺企銀,"38,377,519","6,925",10.65,10.75,10.55,10.70,+,0.05,10.65,10.70
17,3035,智原,"37,905,294","24,536",216.00,220.50,209.00,209.00,-,5.50,209.00,209.50
18,00715L,期街口布蘭特正2,"37,397,056","3,990",12.39,12.70,12.39,12.66,+,0.32,12.65,12.66
19,4919,新唐,"37,185,538","25,219",129.50,143.50,129.00,139.00,+,8.00,138.50,139.00
20,00830,國泰費城半導體,"36,181,076","25,070",31.84,31.86,30.94,31.02,X,0.00,31.01,31.02
