排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"290,729,644","10,934",5.23,5.28,5.22,5.25,+,0.08,5.25,5.26
2,2409,友達,"155,906,512","41,981",20.10,20.25,19.55,19.60,-,0.70,19.60,19.65
3,3481,群創,"143,287,923","39,541",17.05,17.15,16.65,16.65,-,0.55,16.65,16.70
4,2303,聯電,"128,936,775","54,791",61.80,62.20,61.50,61.50,-,1.10,61.50,61.60
5,2888,新光金,"125,581,905","21,092",11.05,11.05,10.85,10.95,-,0.15,10.90,10.95
6,2603,長榮,"104,194,078","48,020",114.00,114.00,110.00,110.00,-,5.00,110.00,110.50
7,2610,華航,"89,558,939","26,182",23.50,23.50,22.80,22.80,-,0.70,22.80,22.85
8,00900,富邦特選高股息30,"79,436,627","34,576",14.55,14.55,14.40,14.40,-,0.20,14.40,14.41
9,2883,開發金,"76,821,162","24,054",18.15,18.30,18.00,18.20,-,0.25,18.15,18.20
10,2498,宏達電,"66,862,983","32,664",66.30,67.40,62.50,62.60,-,4.40,62.60,62.70
11,2882,國泰金,"59,105,302","22,333",63.60,63.70,62.40,63.00,-,1.30,63.00,63.10
12,00893,國泰智能電動車,"54,325,401","24,043",14.90,14.90,14.73,14.85,-,0.30,14.85,14.86
13,2330,台積電,"53,927,064","56,698",643.00,645.00,638.00,641.00,-,12.00,641.00,642.00
14,2618,長榮航,"51,685,549","15,647",24.25,24.25,23.55,23.55,-,0.80,23.55,23.60
15,00902,中信電池及儲能,"49,374,038","15,918",15.03,15.06,14.93,14.93,-,0.10,14.93,14.94
16,2609,陽明,"48,479,775","30,590",99.00,99.10,95.10,95.10,-,4.80,95.10,95.20
17,2323,中環,"46,856,481","10,548",10.80,11.15,10.55,10.55,-,0.45,10.55,10.60
18,00637L,元大滬深300正2,"44,491,578","7,085",20.77,20.81,20.31,20.41,-,0.63,20.40,20.41
19,3714,富采,"43,636,315","29,988",90.70,91.60,86.60,86.60,-,4.20,86.60,86.70
20,2891,中信金,"43,439,252","12,019",27.05,27.25,26.90,27.25,-,0.25,27.20,27.25
