排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"670,098,387","159,623",30.60,31.15,29.30,29.65,-,0.40,29.65,29.70
2,2618,長榮航,"395,329,072","102,289",28.80,29.35,28.15,28.70,+,0.35,28.65,28.70
3,2603,長榮,"182,303,196","77,522",121.00,126.00,120.50,124.50,+,4.50,124.00,124.50
4,2498,宏達電,"112,324,564","59,533",80.90,84.80,80.30,81.00,+,1.60,81.00,81.10
5,2888,新光金,"92,417,218","14,100",11.45,11.50,11.25,11.30,-,0.10,11.30,11.35
6,2609,陽明,"83,332,874","37,700",111.50,116.00,111.00,114.50,+,3.50,114.50,115.00
7,3481,群創,"82,352,659","22,380",18.80,18.85,18.40,18.50,-,0.15,18.45,18.50
8,2340,光磊,"78,106,981","40,876",60.00,62.50,59.50,59.80,-,0.10,59.80,59.90
9,2014,中鴻,"74,970,093","31,822",38.30,39.20,37.50,38.15,+,0.75,38.10,38.15
10,2409,友達,"70,905,913","19,143",21.30,21.40,20.95,21.05,-,0.10,21.05,21.10
11,2303,聯電,"67,823,318","30,909",63.50,63.50,62.60,63.00,-,0.10,62.90,63.00
12,3037,欣興,"65,189,877","40,213",200.00,212.00,199.50,210.50,+,12.00,210.50,211.00
13,2371,大同,"60,426,023","21,487",38.00,38.45,36.55,36.70,-,0.90,36.70,36.75
14,2388,威盛,"59,059,756","28,652",85.80,93.50,85.50,85.60,+,0.60,85.60,85.70
15,1312,國喬,"50,274,386","15,965",29.95,30.30,29.40,29.75,+,0.55,29.70,29.75
16,2883,開發金,"49,657,512","13,688",16.80,16.80,16.60,16.80,,0.00,16.75,16.80
17,4919,新唐,"45,755,947","28,611",141.50,146.00,139.00,139.00,+,1.00,139.00,139.50
18,2374,佳能,"42,243,343","12,559",21.00,23.10,21.00,23.10,+,2.10,23.10,0.00
19,2002,中鋼,"42,073,228","14,737",34.00,34.20,33.60,33.80,,0.00,33.80,33.85
20,2027,大成鋼,"41,834,053","22,947",48.00,48.50,47.30,47.65,+,0.60,47.65,47.70
