排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"499,171,211","112,315",29.00,30.00,28.50,28.70,-,0.65,28.70,28.75
2,2618,長榮航,"371,182,196","97,634",29.75,30.55,29.10,29.30,-,0.80,29.30,29.35
3,2603,長榮,"197,099,810","86,627",143.50,144.00,139.00,140.00,-,6.00,140.00,140.50
4,2371,大同,"153,900,217","52,669",32.25,32.25,30.35,30.45,-,2.40,30.40,30.45
5,2303,聯電,"150,492,336","69,749",62.90,64.20,62.70,63.50,-,0.50,63.40,63.50
6,2409,友達,"127,408,755","29,906",22.45,22.70,22.00,22.20,,0.00,22.20,22.25
7,3481,群創,"107,852,066","24,451",19.10,19.20,18.80,18.95,-,0.10,18.95,19.00
8,2615,萬海,"96,813,232","59,681",204.00,211.50,200.50,210.50,+,2.50,210.00,210.50
9,6443,元晶,"96,343,692","46,158",41.45,43.00,40.90,42.90,+,1.70,42.85,42.90
10,2406,國碩,"88,670,004","30,046",27.70,30.40,27.15,30.40,+,2.75,30.40,0.00
11,2888,新光金,"75,284,656","12,753",10.75,10.80,10.60,10.65,-,0.20,10.65,10.70
12,2609,陽明,"72,775,956","35,982",126.50,127.00,123.50,124.00,-,4.50,124.00,124.50
13,00715L,期街口布蘭特正2,"50,977,592","6,851",9.23,9.36,9.16,9.26,-,0.56,9.26,9.27
14,2498,宏達電,"49,218,410","24,863",81.50,82.70,80.10,80.70,-,0.60,80.60,80.70
15,2883,開發金,"47,257,503","11,016",16.70,16.80,16.60,16.60,-,0.05,16.60,16.65
16,3059,華晶科,"47,070,751","24,110",41.25,45.30,41.05,44.25,+,3.00,44.25,44.30
17,6120,達運,"43,667,815","14,529",13.30,14.15,13.05,14.15,+,1.25,14.15,0.00
18,2324,仁寶,"41,434,761","12,875",24.35,24.55,24.25,24.30,+,0.30,24.30,24.40
19,3051,力特,"36,564,388","10,630",14.90,16.35,14.90,16.35,+,1.45,16.35,0.00
20,00632R,元大台灣50反1,"36,181,309","2,528",5.27,5.29,5.25,5.26,+,0.01,5.26,5.27
