排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"302,248,948","132,005",134.00,136.50,130.00,130.00,-,2.50,130.00,130.50
2,2603,長榮,"299,775,867","132,306",165.00,167.00,157.50,158.00,-,6.50,158.00,158.50
3,00632R,元大台灣50反1,"193,499,234","9,517",5.40,5.47,5.39,5.47,+,0.12,5.46,5.47
4,2618,長榮航,"188,995,692","53,740",30.70,30.95,29.50,29.50,-,0.10,29.50,29.55
5,2610,華航,"175,236,890","42,067",27.20,27.35,26.30,26.30,-,0.20,26.30,26.35
6,00637L,元大滬深300正2,"162,071,531","23,447",15.25,15.46,14.27,14.67,-,1.33,14.66,14.67
7,2906,高林,"120,323,361","49,451",28.30,29.85,26.35,27.55,+,0.05,27.50,27.55
8,2303,聯電,"118,324,946","68,484",51.40,51.60,50.20,50.40,-,2.10,50.40,50.50
9,2409,友達,"115,005,895","27,495",22.20,22.20,21.80,22.15,-,0.15,22.10,22.15
10,00715L,期街口布蘭特正2,"103,282,751","16,416",18.30,18.43,16.75,17.25,-,3.05,17.25,17.26
11,1708,東鹼,"84,953,325","43,159",50.00,52.10,43.90,45.00,-,3.40,45.00,45.05
12,2330,台積電,"84,338,792","277,901",562.00,563.00,558.00,558.00,-,14.00,558.00,559.00
13,3481,群創,"83,246,582","17,781",17.65,17.65,17.30,17.35,-,0.35,17.35,17.40
14,2888,新光金,"81,666,460","8,718",10.05,10.15,10.00,10.10,+,0.05,10.10,10.15
15,00881,國泰台灣5G+,"73,189,514","36,745",16.41,16.41,16.09,16.11,-,0.39,16.11,16.12
16,00673R,期元大S&P原油反1,"68,458,952","7,990",8.99,9.28,8.95,9.20,+,0.61,9.19,9.20
17,00882,中信中國高股息,"68,180,860","26,324",13.00,13.02,12.45,12.49,-,0.69,12.49,12.50
18,2883,開發金,"65,826,946","17,161",17.60,17.90,17.45,17.80,+,0.25,17.80,17.85
19,00891,中信關鍵半導體,"53,385,819","24,766",14.67,14.67,14.27,14.35,-,0.45,14.34,14.35
20,00893,國泰智能電動車,"51,543,702","17,915",12.57,12.60,12.49,12.55,-,0.39,12.54,12.55
