排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,00632R,元大台灣50反1,"221,410,535","11,186",6.46,6.56,6.46,6.50,-,0.06,6.49,6.50
2,0056,元大高股息,"149,537,572","60,438",26.07,26.09,25.66,25.84,+,0.07,25.84,25.85
3,3481,群創,"128,946,979","29,082",13.15,13.25,12.80,13.00,+,0.05,13.00,13.05
4,2409,友達,"72,632,346","22,519",18.95,18.95,18.00,18.20,+,0.20,18.20,18.25
5,2618,長榮航,"67,223,020","19,678",24.65,24.95,24.20,24.30,+,0.05,24.30,24.35
6,2303,聯電,"63,644,252","22,286",38.65,38.80,38.00,38.25,+,0.50,38.25,38.30
7,00637L,元大滬深300正2,"62,991,861","6,392",15.65,15.77,15.36,15.39,-,0.01,15.38,15.39
8,2610,華航,"62,627,422","18,124",17.55,17.70,17.15,17.25,+,0.10,17.20,17.25
9,2884,玉山金,"52,231,918","24,545",23.20,23.35,22.80,23.00,-,0.10,23.00,23.05
10,2609,陽明,"50,073,254","24,774",60.80,62.60,60.70,61.90,+,1.90,61.80,61.90
11,2603,長榮,"49,463,773","24,279",142.00,145.00,140.50,141.00,+,1.00,141.00,141.50
12,00671R,富邦NASDAQ反1,"46,489,353","2,827",6.60,6.62,6.51,6.52,-,0.31,6.52,6.53
13,00878,國泰永續高股息,"45,892,324","20,435",15.80,15.80,15.54,15.61,+,0.03,15.60,15.61
14,3037,欣興,"45,724,453","23,723",123.50,124.50,118.00,121.00,+,1.50,121.00,121.50
15,2330,台積電,"41,304,834","30,538",406.50,407.00,399.50,407.00,+,10.00,406.50,407.00
16,2317,鴻海,"39,455,842","19,163",105.50,106.00,103.00,103.50,-,1.50,103.50,104.00
17,2883,開發金,"37,421,287","10,036",11.35,11.40,11.10,11.35,+,0.05,11.30,11.35
18,1101,台泥,"36,805,536","15,060",31.85,32.00,31.20,31.45,-,0.25,31.40,31.45
19,3035,智原,"35,177,622","20,094",135.00,135.50,127.00,130.50,-,1.00,130.00,130.50
20,3189,景碩,"33,899,148","20,061",106.00,107.00,100.00,102.50,-,1.00,102.50,103.00
