排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"336,946,441","146,560",143.00,147.50,142.00,142.50,+,0.50,142.50,143.00
2,3481,群創,"228,058,086","50,543",19.85,20.40,19.55,20.10,+,0.05,20.05,20.10
3,2303,聯電,"208,521,248","76,369",61.60,62.90,60.70,61.90,-,0.20,61.80,61.90
4,2409,友達,"151,969,786","37,878",21.30,22.25,21.00,21.60,,0.00,21.60,21.65
5,2002,中鋼,"147,522,032","46,766",36.10,37.50,35.90,37.45,+,1.60,37.40,37.45
6,2610,華航,"142,540,186","30,247",18.10,18.80,18.00,18.80,+,1.70,18.80,0.00
7,6116,彩晶,"123,619,516","39,006",20.05,20.30,19.55,19.65,-,1.00,19.65,19.70
8,2369,菱生,"117,501,240","54,391",29.35,31.90,29.20,29.85,+,0.50,29.85,29.90
9,2618,長榮航,"110,884,204","25,602",19.05,20.00,19.00,20.00,+,1.80,20.00,0.00
10,5608,四維航,"104,066,980","45,678",54.00,55.30,51.90,52.10,-,2.00,52.10,52.20
11,2883,開發金,"101,139,146","15,030",14.20,14.25,14.10,14.15,-,0.10,14.10,14.15
12,2615,萬海,"98,870,872","57,021",233.00,240.00,228.00,229.00,-,2.00,229.00,229.50
13,2363,矽統,"71,310,836","31,477",28.90,30.70,28.50,29.35,+,0.10,29.30,29.40
14,00632R,元大台灣50反1,"70,260,744","3,093",5.55,5.58,5.52,5.53,+,0.01,5.53,5.54
15,00637L,元大滬深300正2,"68,619,975","10,808",20.91,22.21,20.82,22.00,+,1.06,21.99,22.00
16,00715L,期街口布蘭特正2,"66,256,759","8,431",7.90,7.92,7.80,7.88,-,0.41,7.87,7.88
17,2014,中鴻,"65,144,183","28,077",47.80,50.40,47.75,48.85,+,1.85,48.85,48.90
18,2344,華邦電,"63,319,925","21,562",34.00,34.65,33.55,33.95,-,0.15,33.95,34.00
19,2607,榮運,"58,102,951","23,270",33.00,35.60,33.00,33.55,+,1.15,33.55,33.60
20,1605,華新,"57,523,265","18,437",27.50,28.00,26.80,27.85,-,0.75,27.85,27.90
