排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"294,691,381","117,591",44.30,48.15,44.25,46.10,+,1.35,46.05,46.10
2,2610,華航,"240,910,201","62,044",29.65,29.95,29.35,29.85,+,0.10,29.80,29.85
3,2618,長榮航,"158,809,797","48,967",35.35,36.20,34.90,36.15,+,0.50,36.10,36.15
4,2888,新光金,"151,043,631","15,832",9.99,10.15,9.96,10.10,+,0.05,10.10,10.15
5,2834,臺企銀,"137,970,974","23,189",12.40,13.15,12.40,13.15,+,0.65,13.10,13.15
6,00632R,元大台灣50反1,"137,549,960","4,521",5.41,5.43,5.38,5.38,+,0.04,5.38,5.39
7,2607,榮運,"116,673,345","51,290",38.00,41.50,37.65,41.50,+,3.75,41.50,0.00
8,2324,仁寶,"105,647,226","30,531",23.00,23.10,22.70,22.80,X,0.00,22.80,22.85
9,2605,新興,"96,697,376","44,240",32.30,33.30,31.55,33.00,+,1.05,33.00,33.05
10,00637L,元大滬深300正2,"90,612,580","10,648",15.71,16.24,15.55,16.11,-,0.02,16.10,16.11
11,2603,長榮,"81,848,440","41,558",144.50,149.00,143.50,147.50,+,2.00,147.00,147.50
12,1701,中化,"69,999,981","29,614",28.05,29.15,27.75,28.15,+,0.40,28.10,28.15
13,6443,元晶,"65,403,547","26,947",47.20,48.80,47.10,47.80,-,0.25,47.75,47.80
14,1708,東鹼,"63,306,056","32,659",65.00,66.90,63.30,63.30,-,3.80,63.30,63.40
15,2891,中信金,"59,730,172","18,141",28.70,29.45,28.50,29.45,+,0.70,29.40,29.45
16,3481,群創,"58,760,541","10,770",15.35,15.60,15.25,15.30,-,0.15,15.30,15.35
17,2609,陽明,"56,011,254","29,020",124.00,127.50,123.50,126.50,+,1.50,126.50,127.00
18,2409,友達,"53,215,006","11,865",18.30,18.65,18.20,18.45,-,0.10,18.45,18.50
19,3576,聯合再生,"51,742,540","10,639",23.10,23.25,22.30,23.25,,0.00,23.15,23.25
20,2002,中鋼,"48,037,989","17,681",37.70,38.05,37.55,37.60,-,0.20,37.60,37.65
