排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"322,520,068","77,871",18.40,19.40,18.35,18.95,+,0.85,18.95,19.00
2,2618,長榮航,"207,283,469","52,842",19.85,21.10,19.70,20.50,+,0.85,20.50,20.55
3,2303,聯電,"196,610,350","76,873",58.20,60.20,58.10,59.00,+,1.40,58.90,59.00
4,2603,長榮,"182,290,309","79,244",102.50,107.50,101.00,105.00,+,4.50,104.50,105.00
5,00632R,元大台灣50反1,"124,592,277","5,277",5.49,5.54,5.46,5.53,+,0.02,5.52,5.53
6,2609,陽明,"117,563,522","59,473",99.40,103.50,98.60,101.50,+,3.50,101.00,101.50
7,2401,凌陽,"107,174,304","43,798",41.95,43.80,40.70,40.80,+,0.95,40.80,40.85
8,6443,元晶,"106,426,260","48,782",36.00,37.90,35.30,37.00,+,2.00,36.95,37.00
9,2486,一詮,"97,099,402","46,991",64.50,67.50,60.70,62.50,+,1.10,62.50,62.60
10,2481,強茂,"96,731,581","56,385",123.50,125.00,111.50,111.50,-,12.00,0.00,111.50
11,3037,欣興,"91,361,986","55,084",192.50,200.50,189.00,196.00,+,7.00,195.50,196.00
12,2388,威盛,"90,186,205","44,975",72.30,73.60,66.00,69.00,+,0.70,68.90,69.00
13,2340,光磊,"86,351,204","42,807",49.05,50.40,44.80,46.00,-,1.15,45.95,46.00
14,2409,友達,"83,296,958","20,411",19.25,19.50,18.90,19.00,-,0.20,18.95,19.00
15,3481,群創,"72,414,082","16,053",16.65,16.85,16.45,16.55,,0.00,16.55,16.60
16,00637L,元大滬深300正2,"67,565,485","13,297",22.40,22.45,21.26,21.26,-,1.10,21.25,21.26
17,3062,建漢,"57,560,559","22,628",25.50,26.75,24.00,24.35,-,1.75,24.35,24.40
18,6282,康舒,"56,462,999","26,174",36.20,36.50,32.75,33.10,-,3.20,33.10,33.15
19,3035,智原,"51,962,706","32,435",212.00,217.00,195.50,205.50,-,4.50,205.00,205.50
20,3704,合勤控,"48,365,330","17,277",34.20,34.95,31.60,32.45,+,0.65,32.45,32.50
