排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"457,392,302","180,689",133.00,140.00,131.00,133.00,-,0.50,133.00,133.50
2,2883,開發金,"234,349,624","42,035",14.10,14.60,13.90,14.30,+,0.45,14.30,14.35
3,2303,聯電,"224,287,962","92,591",60.30,60.40,57.50,57.60,-,2.50,57.50,57.60
4,2603,長榮,"213,785,296","102,785",137.50,139.50,130.50,130.50,-,6.50,130.50,131.00
5,3481,群創,"161,774,390","30,185",19.90,20.10,19.70,19.85,,0.00,19.85,19.90
6,2344,華邦電,"157,646,482","61,394",29.85,30.00,28.50,28.50,-,2.15,28.50,28.55
7,00632R,元大台灣50反1,"136,108,737","8,359",5.59,5.67,5.59,5.66,+,0.07,5.66,5.67
8,2610,華航,"120,675,489","27,918",17.75,18.20,17.35,17.45,-,0.10,17.40,17.45
9,2615,萬海,"118,955,210","68,877",228.00,232.00,215.00,215.00,-,15.00,215.00,215.50
10,2823,中壽,"118,392,458","27,632",28.95,28.95,27.75,28.30,X,0.00,28.25,28.30
11,2002,中鋼,"96,448,354","28,180",37.95,38.25,37.40,37.75,-,0.25,37.75,37.80
12,2618,長榮航,"96,143,979","27,409",19.00,19.70,18.80,18.80,+,0.05,18.80,18.85
13,2409,友達,"93,051,359","21,201",20.80,20.85,20.40,20.40,-,0.35,20.40,20.45
14,2337,旺宏,"86,793,287","41,116",40.60,40.65,38.15,38.20,-,2.60,38.20,38.25
15,2891,中信金,"76,236,206","10,119",22.90,22.95,22.75,22.80,-,0.10,22.80,22.85
16,2885,元大金,"66,101,052","21,696",24.45,24.45,23.55,23.70,-,0.70,23.70,23.75
17,2369,菱生,"58,843,041","17,388",28.00,28.40,26.85,26.85,-,1.20,26.85,26.90
18,6116,彩晶,"56,664,650","15,871",19.15,19.25,18.60,18.60,-,0.50,18.60,18.65
19,2317,鴻海,"46,681,998","17,924",109.50,110.00,108.00,109.00,,0.00,109.00,109.50
20,00881,國泰台灣5G+,"46,256,276","20,717",18.00,18.00,17.77,17.77,-,0.20,17.77,17.78
