排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3049,和鑫,"173,155,325","49,018",18.25,19.55,17.80,17.95,-,0.10,17.95,18.00
2,2610,華航,"159,693,833","38,100",27.10,27.60,26.75,26.75,-,0.15,26.75,26.80
3,2888,新光金,"143,808,323","19,762",10.90,11.20,10.90,11.10,+,0.20,11.10,11.15
4,2883,開發金,"117,254,290","28,996",17.20,17.60,17.15,17.60,+,0.50,17.55,17.60
5,2374,佳能,"109,970,589","38,381",33.70,33.85,32.05,32.95,-,0.10,32.95,33.00
6,3041,揚智,"102,086,618","49,519",40.45,44.30,40.45,42.10,+,1.60,42.10,42.15
7,00632R,元大台灣50反1,"90,953,501","5,042",5.13,5.15,5.11,5.11,-,0.02,5.11,5.12
8,2618,長榮航,"83,752,775","24,556",27.60,28.10,27.15,27.25,-,0.15,27.25,27.30
9,2603,長榮,"79,938,007","37,090",145.00,146.50,143.50,144.00,+,0.50,144.00,144.50
10,2340,台亞,"76,258,695","39,135",80.00,80.40,74.10,74.60,-,4.20,74.60,74.70
11,00637L,元大滬深300正2,"69,855,366","14,829",22.57,22.65,21.61,21.61,-,0.82,21.61,21.62
12,3094,聯傑,"62,471,404","23,748",43.10,46.05,42.50,46.05,+,4.15,46.05,0.00
13,2303,聯電,"53,066,878","23,425",65.10,65.20,64.70,65.00,+,0.30,65.00,65.10
14,2882,國泰金,"49,051,060","18,495",62.80,63.30,62.50,63.00,+,0.70,62.90,63.00
15,6443,元晶,"47,344,182","23,978",41.15,42.95,41.05,42.40,+,1.60,42.40,42.45
16,1560,中砂,"45,958,144","28,605",108.00,117.50,107.00,117.50,+,10.50,117.50,0.00
17,2498,宏達電,"45,768,188","24,126",83.50,85.80,82.20,85.80,+,2.80,85.70,85.80
18,3481,群創,"45,382,236","12,739",19.50,19.50,19.30,19.40,,0.00,19.40,19.45
19,1711,永光,"41,968,486","18,691",26.45,28.20,26.45,27.80,+,1.35,27.75,27.80
20,2409,友達,"39,207,178","9,558",22.70,22.85,22.50,22.75,+,0.10,22.70,22.75
